Order_ID,Order_Date,Delivery_Date,Product,Category,Supplier,Warehouse,City,Customer_Type,Order_Quantity,Unit_Price,Total_Cost,Shipping_Cost,Delivery_Status,Payment_Method
101436,2025-04-17,2025-04-24,Keyboard,Accessories,ABC Suppliers,Delhi WH,Kolkata,Retail,8,900,7200,321,Delivered,Cash
101437,2025-12-29,2025-12-30,Monitor,Electronics,Tech World,Delhi WH,Delhi,Retail,13,12000,156000,647,In Transit,Credit Card
101438,2025-10-14,2025-10-15,Printer,Office Supplies,XYZ Traders,Bangalore WH,Pune,Retail,9,15000,135000,1228,Delivered,UPI
101439,2025-05-22,2025-05-27,Hard Disk,Storage,ABC Suppliers,Chennai WH,Lucknow,Retail,18,4200,75600,2038,Delayed,Credit Card
101440,2025-08-11,2025-08-17,Router,Networking,Global Supply,Chennai WH,Kolkata,Wholesale,16,3500,56000,1396,Delayed,Debit Card
101441,2025-07-05,2025-07-12,Router,Networking,Prime Distributors,Bangalore WH,Ahmedabad,Wholesale,1,3500,3500,2435,Delivered,Credit Card
101442,2025-12-22,2025-12-25,Webcam,Accessories,Global Supply,Hyderabad WH,Delhi,Retail,13,2500,32500,2471,Delayed,Cash
101443,2025-01-25,2025-01-28,Switch,Networking,Tech World,Bangalore WH,Hyderabad,Retail,15,6000,90000,1871,Delivered,Cash
101444,2025-03-02,2025-03-05,Mouse,Accessories,ABC Suppliers,Delhi WH,Delhi,Retail,9,700,6300,771,Delivered,UPI
101445,2025-08-24,2025-08-27,Keyboard,Accessories,Prime Distributors,Chennai WH,Kolkata,Retail,1,900,900,2961,In Transit,Net Banking
101446,2025-08-04,2025-08-05,Hard Disk,Storage,Tech World,Chennai WH,Hyderabad,Retail,12,4200,50400,1646,Delivered,Debit Card
101447,2025-02-23,2025-02-24,Mouse,Accessories,Tech World,Hyderabad WH,Hyderabad,Retail,12,700,8400,2431,Delivered,Credit Card
101448,2025-03-11,2025-03-18,Mouse,Accessories,Prime Distributors,Mumbai WH,Jaipur,Wholesale,13,700,9100,1291,Delivered,Debit Card
101449,2025-09-12,2025-09-14,Mouse,Accessories,Prime Distributors,Bangalore WH,Mumbai,Retail,6,700,4200,2347,Delayed,Debit Card
101450,2025-04-25,2025-05-02,Monitor,Electronics,Prime Distributors,Mumbai WH,Pune,Wholesale,6,12000,72000,1196,In Transit,UPI
101451,2025-03-07,2025-03-12,Keyboard,Accessories,XYZ Traders,Hyderabad WH,Mumbai,Retail,13,900,11700,1877,Delivered,Debit Card
101452,2025-10-20,2025-10-26,Hard Disk,Storage,XYZ Traders,Mumbai WH,Kolkata,Wholesale,5,4200,21000,1762,In Transit,Debit Card
101453,2025-09-21,2025-09-23,Monitor,Electronics,Prime Distributors,Chennai WH,Pune,Retail,11,12000,132000,1416,Delivered,Net Banking
101454,2025-09-22,2025-09-25,Office Desk,Furniture,XYZ Traders,Hyderabad WH,Hyderabad,Wholesale,18,15000,270000,2365,Delivered,UPI
101455,2025-07-20,2025-07-25,Office Desk,Furniture,XYZ Traders,Bangalore WH,Chennai,Retail,7,15000,105000,1702,Delayed,Cash
101456,2025-02-18,2025-02-25,SSD,Storage,Tech World,Chennai WH,Delhi,Retail,3,5500,16500,2010,Delivered,Net Banking
101457,2025-04-28,2025-05-04,Hard Disk,Storage,Global Supply,Bangalore WH,Mumbai,Retail,11,4200,46200,290,Delivered,Credit Card
101458,2025-06-15,2025-06-20,Monitor,Electronics,ABC Suppliers,Mumbai WH,Hyderabad,Wholesale,5,12000,60000,2722,In Transit,Cash
101459,2025-12-19,2025-12-24,SSD,Storage,Tech World,Delhi WH,Lucknow,Wholesale,9,5500,49500,667,Cancelled,Cash
101460,2025-07-14,2025-07-19,SSD,Storage,Prime Distributors,Delhi WH,Chennai,Retail,1,5500,5500,346,Cancelled,Net Banking
101461,2025-02-02,2025-02-06,Laptop,Electronics,Global Supply,Chennai WH,Pune,Retail,13,55000,715000,795,Delivered,Credit Card
101462,2025-12-26,2025-12-31,Scanner,Office Supplies,Prime Distributors,Hyderabad WH,Kolkata,Wholesale,12,12000,144000,325,Cancelled,Net Banking
101463,2025-07-03,2025-07-10,Router,Networking,Global Supply,Bangalore WH,Chennai,Retail,16,3500,56000,1242,Delivered,UPI
101464,2025-03-27,2025-03-31,Desktop,Electronics,Global Supply,Delhi WH,Hyderabad,Wholesale,3,45000,135000,1662,Delivered,UPI
101465,2025-03-17,2025-03-21,Printer,Office Supplies,Global Supply,Mumbai WH,Hyderabad,Wholesale,17,15000,255000,2241,Delivered,Cash
101466,2025-10-31,2025-11-04,Scanner,Office Supplies,Global Supply,Chennai WH,Lucknow,Retail,7,12000,84000,2249,Delayed,Cash
101467,2025-04-06,2025-04-08,Desktop,Electronics,Prime Distributors,Chennai WH,Chennai,Retail,10,45000,450000,888,Delivered,UPI
101468,2025-04-08,2025-04-15,SSD,Storage,Global Supply,Chennai WH,Hyderabad,Wholesale,1,5500,5500,1936,Delivered,Credit Card
101469,2025-04-22,2025-04-23,Monitor,Electronics,Tech World,Bangalore WH,Delhi,Wholesale,8,12000,96000,1017,Delivered,Net Banking
101470,2025-06-18,2025-06-21,Keyboard,Accessories,Global Supply,Bangalore WH,Chennai,Wholesale,15,900,13500,2386,Delivered,Credit Card
101471,2025-07-25,2025-07-26,Printer,Office Supplies,Global Supply,Hyderabad WH,Lucknow,Retail,18,15000,270000,1391,Delivered,Debit Card
101472,2025-05-19,2025-05-23,Scanner,Office Supplies,ABC Suppliers,Chennai WH,Chennai,Retail,18,12000,216000,1330,Delivered,Debit Card
101473,2025-07-03,2025-07-10,Desktop,Electronics,XYZ Traders,Hyderabad WH,Pune,Wholesale,10,45000,450000,2276,In Transit,Net Banking
101474,2025-01-10,2025-01-13,Laptop,Electronics,Tech World,Delhi WH,Lucknow,Retail,20,55000,1100000,1979,Delivered,UPI
101475,2025-11-28,2025-12-04,Desktop,Electronics,Tech World,Hyderabad WH,Ahmedabad,Wholesale,9,45000,405000,2221,Delivered,UPI
101476,2025-10-01,2025-10-03,Mouse,Accessories,Prime Distributors,Mumbai WH,Bangalore,Retail,15,700,10500,822,Delivered,Cash
101477,2025-04-09,2025-04-11,Laptop,Electronics,Global Supply,Chennai WH,Chennai,Wholesale,20,55000,1100000,1365,Delivered,Cash
101478,2025-12-11,2025-12-15,Webcam,Accessories,Prime Distributors,Delhi WH,Kolkata,Wholesale,3,2500,7500,1250,In Transit,Net Banking
101479,2025-12-22,2025-12-25,Printer,Office Supplies,Global Supply,Delhi WH,Ahmedabad,Retail,12,15000,180000,278,Delivered,UPI
101480,2025-04-14,2025-04-18,Desktop,Electronics,XYZ Traders,Delhi WH,Hyderabad,Wholesale,12,45000,540000,2728,Delivered,Net Banking
101481,2025-01-19,2025-01-21,Office Desk,Furniture,Tech World,Bangalore WH,Ahmedabad,Retail,14,15000,210000,823,Delivered,UPI
101482,2025-06-28,2025-07-04,Webcam,Accessories,XYZ Traders,Mumbai WH,Mumbai,Wholesale,10,2500,25000,2757,Delivered,Credit Card
101483,2025-10-02,2025-10-06,Desktop,Electronics,Global Supply,Delhi WH,Lucknow,Retail,15,45000,675000,2789,Delivered,UPI
101484,2025-12-12,2025-12-15,Laptop,Electronics,Global Supply,Bangalore WH,Bangalore,Wholesale,14,55000,770000,1287,Delivered,Cash
101485,2025-02-13,2025-02-18,Office Desk,Furniture,Global Supply,Hyderabad WH,Lucknow,Retail,15,15000,225000,2100,Delivered,Net Banking
101486,2025-10-21,2025-10-28,Office Desk,Furniture,ABC Suppliers,Mumbai WH,Mumbai,Retail,11,15000,165000,1127,Delivered,Net Banking
101487,2025-05-25,2025-06-01,Keyboard,Accessories,XYZ Traders,Bangalore WH,Mumbai,Retail,6,900,5400,2135,In Transit,Credit Card
101488,2025-02-25,2025-03-02,Router,Networking,XYZ Traders,Chennai WH,Ahmedabad,Wholesale,17,3500,59500,2398,Delivered,Debit Card
101489,2025-07-31,2025-08-07,SSD,Storage,Tech World,Bangalore WH,Kolkata,Wholesale,19,5500,104500,206,Delivered,Debit Card
101490,2025-04-11,2025-04-14,Router,Networking,Prime Distributors,Chennai WH,Delhi,Retail,4,3500,14000,945,Delivered,Credit Card
101491,2025-01-27,2025-01-31,Hard Disk,Storage,ABC Suppliers,Bangalore WH,Chennai,Retail,6,4200,25200,2796,Delivered,Net Banking
101492,2025-03-16,2025-03-22,Monitor,Electronics,Global Supply,Delhi WH,Delhi,Wholesale,18,12000,216000,1719,In Transit,UPI
101493,2025-10-03,2025-10-04,Office Desk,Furniture,Global Supply,Delhi WH,Bangalore,Wholesale,1,15000,15000,1276,Delivered,Net Banking
101494,2025-06-01,2025-06-02,Printer,Office Supplies,Global Supply,Hyderabad WH,Mumbai,Retail,10,15000,150000,2845,Cancelled,UPI
101495,2025-11-13,2025-11-15,Webcam,Accessories,Global Supply,Bangalore WH,Bangalore,Wholesale,10,2500,25000,2700,Delivered,Cash
101496,2025-08-30,2025-09-01,Printer,Office Supplies,Global Supply,Mumbai WH,Lucknow,Retail,6,15000,90000,1964,Delivered,Credit Card
101497,2025-03-21,2025-03-22,Printer,Office Supplies,ABC Suppliers,Chennai WH,Delhi,Retail,16,15000,240000,1619,Delivered,Cash
101498,2025-06-04,2025-06-10,Printer,Office Supplies,Prime Distributors,Mumbai WH,Ahmedabad,Wholesale,3,15000,45000,2384,Delivered,Debit Card
101499,2025-09-02,2025-09-07,Monitor,Electronics,ABC Suppliers,Mumbai WH,Jaipur,Retail,8,12000,96000,2226,Delivered,Net Banking
101500,2025-05-18,2025-05-22,Printer,Office Supplies,Tech World,Bangalore WH,Ahmedabad,Retail,5,15000,75000,2926,Delivered,Cash
101501,2025-05-17,2025-05-20,SSD,Storage,ABC Suppliers,Delhi WH,Delhi,Retail,15,5500,82500,306,Delivered,Net Banking
101502,2025-06-13,2025-06-18,Router,Networking,Tech World,Bangalore WH,Chennai,Retail,14,3500,49000,2153,Delivered,UPI
101503,2025-12-27,2026-01-03,Laptop,Electronics,XYZ Traders,Delhi WH,Ahmedabad,Wholesale,3,55000,165000,2001,Delivered,Credit Card
101504,2025-04-08,2025-04-10,SSD,Storage,Prime Distributors,Bangalore WH,Lucknow,Retail,3,5500,16500,523,Cancelled,Credit Card
101505,2025-02-28,2025-03-04,Printer,Office Supplies,Global Supply,Hyderabad WH,Ahmedabad,Wholesale,10,15000,150000,2131,Delivered,UPI
101506,2025-04-13,2025-04-18,Projector,Electronics,XYZ Traders,Delhi WH,Lucknow,Retail,9,40000,360000,454,Delivered,Credit Card
101507,2025-09-17,2025-09-22,Laptop,Electronics,XYZ Traders,Hyderabad WH,Bangalore,Wholesale,12,55000,660000,307,Delivered,Debit Card
101508,2025-09-30,2025-10-06,Switch,Networking,Tech World,Chennai WH,Ahmedabad,Retail,12,6000,72000,2005,Delivered,Debit Card
101509,2025-10-07,2025-10-11,Office Chair,Furniture,Global Supply,Delhi WH,Ahmedabad,Wholesale,14,8500,119000,2273,Delivered,UPI
101510,2025-06-11,2025-06-12,Printer,Office Supplies,ABC Suppliers,Mumbai WH,Bangalore,Wholesale,5,15000,75000,545,Delivered,Credit Card
101511,2025-11-13,2025-11-19,Hard Disk,Storage,Global Supply,Hyderabad WH,Hyderabad,Retail,17,4200,71400,2087,Delivered,Debit Card
101512,2025-09-05,2025-09-07,Keyboard,Accessories,Global Supply,Delhi WH,Delhi,Wholesale,8,900,7200,2335,Delivered,UPI
101513,2025-08-06,2025-08-11,Webcam,Accessories,Prime Distributors,Bangalore WH,Bangalore,Wholesale,9,2500,22500,2571,Delivered,Net Banking
101514,2025-07-02,2025-07-03,Printer,Office Supplies,XYZ Traders,Delhi WH,Delhi,Retail,19,15000,285000,469,Delivered,Cash
101515,2025-08-13,2025-08-18,Laptop,Electronics,Prime Distributors,Bangalore WH,Delhi,Wholesale,8,55000,440000,1722,In Transit,Cash
101516,2025-03-18,2025-03-22,Router,Networking,Global Supply,Delhi WH,Pune,Wholesale,11,3500,38500,2719,Delivered,Credit Card
101517,2025-12-11,2025-12-16,Switch,Networking,Prime Distributors,Hyderabad WH,Mumbai,Wholesale,14,6000,84000,366,Delivered,Cash
101518,2025-07-24,2025-07-26,Printer,Office Supplies,ABC Suppliers,Bangalore WH,Chennai,Wholesale,15,15000,225000,535,Delivered,Credit Card
101519,2025-09-19,2025-09-21,Projector,Electronics,Tech World,Hyderabad WH,Delhi,Wholesale,19,40000,760000,274,In Transit,Cash
101520,2025-04-30,2025-05-02,Projector,Electronics,Prime Distributors,Delhi WH,Hyderabad,Wholesale,6,40000,240000,2551,Delivered,Net Banking
101521,2025-07-29,2025-08-02,Switch,Networking,Prime Distributors,Mumbai WH,Pune,Wholesale,11,6000,66000,825,Delayed,Debit Card
101522,2025-12-24,2025-12-31,Mouse,Accessories,ABC Suppliers,Chennai WH,Lucknow,Wholesale,11,700,7700,607,Delayed,Debit Card
101523,2025-07-31,2025-08-05,Mouse,Accessories,XYZ Traders,Bangalore WH,Kolkata,Wholesale,13,700,9100,1945,Delivered,UPI
101524,2025-01-30,2025-02-04,Hard Disk,Storage,XYZ Traders,Chennai WH,Mumbai,Wholesale,12,4200,50400,2232,Delivered,Credit Card
101525,2025-02-18,2025-02-22,Office Desk,Furniture,Tech World,Mumbai WH,Mumbai,Wholesale,8,15000,120000,2778,Delivered,UPI
101526,2025-06-27,2025-06-29,Keyboard,Accessories,Tech World,Bangalore WH,Bangalore,Retail,9,900,8100,1492,Delivered,Debit Card
101527,2025-04-03,2025-04-10,Office Chair,Furniture,Tech World,Delhi WH,Ahmedabad,Retail,15,8500,127500,2940,Delayed,Cash
101528,2025-04-03,2025-04-10,SSD,Storage,XYZ Traders,Delhi WH,Kolkata,Wholesale,2,5500,11000,1598,Cancelled,UPI
101529,2025-12-17,2025-12-23,Scanner,Office Supplies,Prime Distributors,Hyderabad WH,Kolkata,Retail,2,12000,24000,1992,Delivered,Cash
101530,2025-08-15,2025-08-17,Desktop,Electronics,Prime Distributors,Hyderabad WH,Lucknow,Retail,4,45000,180000,2392,Delivered,Cash
101531,2025-02-16,2025-02-19,Laptop,Electronics,ABC Suppliers,Hyderabad WH,Chennai,Wholesale,3,55000,165000,774,Delivered,UPI
101532,2025-06-12,2025-06-16,Keyboard,Accessories,Prime Distributors,Delhi WH,Bangalore,Retail,2,900,1800,630,Delivered,UPI
101533,2025-07-30,2025-08-05,Monitor,Electronics,Prime Distributors,Delhi WH,Bangalore,Wholesale,13,12000,156000,2093,Cancelled,Cash
101534,2025-06-04,2025-06-06,Printer,Office Supplies,Tech World,Bangalore WH,Kolkata,Wholesale,4,15000,60000,1834,Delivered,UPI
101535,2025-05-25,2025-05-31,Printer,Office Supplies,XYZ Traders,Mumbai WH,Lucknow,Retail,12,15000,180000,2631,Delayed,UPI
101536,2025-05-22,2025-05-26,Desktop,Electronics,Prime Distributors,Delhi WH,Ahmedabad,Wholesale,19,45000,855000,2428,Delivered,Credit Card
101537,2025-02-23,2025-02-28,Mouse,Accessories,Global Supply,Bangalore WH,Mumbai,Retail,19,700,13300,1098,Delivered,UPI
101538,2025-12-29,2025-12-31,Projector,Electronics,Tech World,Bangalore WH,Jaipur,Retail,1,40000,40000,2631,Delivered,Debit Card
101539,2025-06-23,2025-06-26,Hard Disk,Storage,Tech World,Mumbai WH,Pune,Retail,14,4200,58800,673,Delayed,Cash
101540,2025-05-24,2025-05-27,Webcam,Accessories,XYZ Traders,Mumbai WH,Kolkata,Wholesale,12,2500,30000,2871,Delivered,Net Banking
101541,2025-09-29,2025-10-04,Webcam,Accessories,Tech World,Chennai WH,Hyderabad,Wholesale,3,2500,7500,267,In Transit,Credit Card
101542,2025-10-08,2025-10-15,Scanner,Office Supplies,XYZ Traders,Mumbai WH,Mumbai,Retail,9,12000,108000,2574,Delivered,Debit Card
101543,2025-06-11,2025-06-18,Mouse,Accessories,ABC Suppliers,Bangalore WH,Mumbai,Wholesale,20,700,14000,2564,Cancelled,Debit Card
101544,2025-05-15,2025-05-21,Webcam,Accessories,Prime Distributors,Delhi WH,Jaipur,Wholesale,6,2500,15000,2369,Delayed,Cash
101545,2025-03-29,2025-04-03,Webcam,Accessories,Global Supply,Bangalore WH,Delhi,Wholesale,18,2500,45000,1753,Delivered,Cash
101546,2025-06-12,2025-06-17,Keyboard,Accessories,Prime Distributors,Hyderabad WH,Ahmedabad,Wholesale,2,900,1800,467,In Transit,Net Banking
101547,2025-06-20,2025-06-26,Hard Disk,Storage,Prime Distributors,Mumbai WH,Pune,Wholesale,11,4200,46200,1204,Delivered,UPI
101548,2025-09-08,2025-09-13,Monitor,Electronics,Tech World,Chennai WH,Chennai,Retail,20,12000,240000,2350,Delivered,Debit Card
101549,2025-03-16,2025-03-23,Office Desk,Furniture,Global Supply,Delhi WH,Delhi,Wholesale,4,15000,60000,2787,Delivered,Net Banking
101550,2025-06-21,2025-06-24,Laptop,Electronics,Tech World,Delhi WH,Pune,Retail,5,55000,275000,1862,Delivered,UPI
101551,2025-01-07,2025-01-08,Router,Networking,ABC Suppliers,Bangalore WH,Delhi,Wholesale,16,3500,56000,1612,Delivered,Cash
101552,2025-05-15,2025-05-16,Monitor,Electronics,Tech World,Mumbai WH,Delhi,Retail,3,12000,36000,586,Delivered,UPI
101553,2025-05-22,2025-05-28,Desktop,Electronics,XYZ Traders,Chennai WH,Lucknow,Retail,3,45000,135000,698,Delivered,Net Banking
101554,2025-11-25,2025-11-27,Switch,Networking,Tech World,Delhi WH,Mumbai,Wholesale,14,6000,84000,898,Delayed,UPI
101555,2025-06-14,2025-06-17,Webcam,Accessories,Global Supply,Mumbai WH,Mumbai,Wholesale,17,2500,42500,1851,Delivered,Credit Card
101556,2025-10-23,2025-10-27,Monitor,Electronics,XYZ Traders,Chennai WH,Ahmedabad,Retail,4,12000,48000,1330,Delivered,Cash
101557,2025-01-22,2025-01-26,Hard Disk,Storage,Prime Distributors,Chennai WH,Mumbai,Wholesale,6,4200,25200,1564,Delivered,Credit Card
101558,2025-07-23,2025-07-30,Mouse,Accessories,Tech World,Chennai WH,Delhi,Wholesale,8,700,5600,2396,Delayed,UPI
101559,2025-11-14,2025-11-20,Scanner,Office Supplies,XYZ Traders,Hyderabad WH,Delhi,Wholesale,17,12000,204000,2509,Cancelled,Net Banking
101560,2025-01-01,2025-01-08,Scanner,Office Supplies,Global Supply,Bangalore WH,Chennai,Retail,16,12000,192000,474,In Transit,Debit Card
101561,2025-05-28,2025-06-02,Laptop,Electronics,Global Supply,Chennai WH,Pune,Wholesale,5,55000,275000,738,Delivered,Debit Card
101562,2025-03-16,2025-03-17,Hard Disk,Storage,XYZ Traders,Chennai WH,Delhi,Wholesale,4,4200,16800,768,Delivered,Net Banking
101563,2025-10-28,2025-11-02,Webcam,Accessories,XYZ Traders,Mumbai WH,Delhi,Wholesale,7,2500,17500,1914,In Transit,Cash
101564,2025-01-13,2025-01-19,Mouse,Accessories,Prime Distributors,Mumbai WH,Mumbai,Retail,2,700,1400,2762,In Transit,Debit Card
101565,2025-08-23,2025-08-25,Office Chair,Furniture,Global Supply,Chennai WH,Kolkata,Retail,4,8500,34000,514,Delivered,UPI
101566,2025-06-02,2025-06-03,Webcam,Accessories,Prime Distributors,Chennai WH,Pune,Wholesale,7,2500,17500,296,Delivered,Cash
101567,2025-12-13,2025-12-17,Mouse,Accessories,XYZ Traders,Delhi WH,Jaipur,Wholesale,10,700,7000,2225,Delivered,Debit Card
101568,2025-01-10,2025-01-12,Laptop,Electronics,Prime Distributors,Mumbai WH,Hyderabad,Retail,12,55000,660000,222,In Transit,Net Banking
101569,2025-11-19,2025-11-21,Laptop,Electronics,XYZ Traders,Delhi WH,Lucknow,Retail,7,55000,385000,2518,In Transit,Net Banking
101570,2025-02-22,2025-02-25,Webcam,Accessories,Global Supply,Mumbai WH,Hyderabad,Retail,7,2500,17500,1633,Delayed,Cash
101571,2025-02-05,2025-02-06,Office Chair,Furniture,Tech World,Mumbai WH,Jaipur,Retail,11,8500,93500,910,Delivered,Credit Card
101572,2025-10-23,2025-10-26,Projector,Electronics,Tech World,Chennai WH,Ahmedabad,Wholesale,17,40000,680000,2422,Delivered,Net Banking
101573,2025-08-22,2025-08-23,SSD,Storage,XYZ Traders,Chennai WH,Pune,Retail,6,5500,33000,688,Cancelled,Credit Card
101574,2025-02-07,2025-02-14,Monitor,Electronics,Global Supply,Bangalore WH,Lucknow,Wholesale,16,12000,192000,1040,Delivered,Debit Card
101575,2025-03-29,2025-04-04,Monitor,Electronics,ABC Suppliers,Chennai WH,Chennai,Wholesale,16,12000,192000,706,Delivered,Debit Card
101576,2025-11-19,2025-11-26,Keyboard,Accessories,XYZ Traders,Mumbai WH,Lucknow,Retail,7,900,6300,1709,Delivered,Debit Card
101577,2025-04-13,2025-04-16,Laptop,Electronics,Tech World,Mumbai WH,Chennai,Retail,8,55000,440000,1027,Delayed,Credit Card
101578,2025-05-27,2025-06-02,Desktop,Electronics,Tech World,Hyderabad WH,Pune,Retail,1,45000,45000,771,In Transit,Net Banking
101579,2025-07-23,2025-07-30,SSD,Storage,XYZ Traders,Bangalore WH,Delhi,Wholesale,14,5500,77000,800,Delivered,Debit Card
101580,2025-12-05,2025-12-08,Mouse,Accessories,Prime Distributors,Chennai WH,Bangalore,Retail,19,700,13300,1394,Delivered,Net Banking
101581,2025-10-25,2025-10-27,Hard Disk,Storage,Tech World,Bangalore WH,Jaipur,Retail,14,4200,58800,533,Delivered,Credit Card
101582,2025-10-22,2025-10-26,Router,Networking,ABC Suppliers,Mumbai WH,Mumbai,Wholesale,4,3500,14000,1692,Delayed,Debit Card
101583,2025-02-06,2025-02-10,Hard Disk,Storage,Prime Distributors,Mumbai WH,Jaipur,Retail,11,4200,46200,2600,Delayed,Net Banking
101584,2025-01-08,2025-01-14,Printer,Office Supplies,XYZ Traders,Bangalore WH,Mumbai,Wholesale,6,15000,90000,1096,Delayed,UPI
101585,2025-09-19,2025-09-23,Monitor,Electronics,Prime Distributors,Hyderabad WH,Pune,Wholesale,2,12000,24000,1532,Delivered,UPI
101586,2025-04-29,2025-04-30,Printer,Office Supplies,XYZ Traders,Hyderabad WH,Pune,Retail,14,15000,210000,1079,Delivered,UPI
101587,2025-01-28,2025-01-29,Scanner,Office Supplies,Tech World,Chennai WH,Hyderabad,Wholesale,11,12000,132000,2392,Delivered,Net Banking
101588,2025-10-21,2025-10-28,Router,Networking,Prime Distributors,Mumbai WH,Delhi,Wholesale,18,3500,63000,1465,Delivered,Cash
101589,2025-04-29,2025-05-05,Office Desk,Furniture,Tech World,Mumbai WH,Pune,Wholesale,19,15000,285000,1966,In Transit,Net Banking
101590,2025-04-08,2025-04-12,Scanner,Office Supplies,XYZ Traders,Delhi WH,Delhi,Retail,12,12000,144000,514,Delayed,Net Banking
101591,2025-06-10,2025-06-15,Keyboard,Accessories,Tech World,Chennai WH,Chennai,Retail,20,900,18000,1257,Delivered,Credit Card
101592,2025-07-30,2025-08-01,Keyboard,Accessories,ABC Suppliers,Bangalore WH,Hyderabad,Wholesale,1,900,900,2697,Delivered,UPI
101593,2025-08-26,2025-09-02,Mouse,Accessories,Global Supply,Mumbai WH,Ahmedabad,Wholesale,8,700,5600,2197,Delivered,UPI
101594,2025-04-20,2025-04-27,Office Chair,Furniture,Global Supply,Hyderabad WH,Mumbai,Retail,5,8500,42500,246,In Transit,Cash
101595,2025-05-05,2025-05-10,Hard Disk,Storage,Tech World,Delhi WH,Jaipur,Retail,13,4200,54600,2829,Delayed,Debit Card
101596,2025-11-03,2025-11-05,Mouse,Accessories,ABC Suppliers,Hyderabad WH,Hyderabad,Retail,20,700,14000,2025,In Transit,Credit Card
101597,2025-10-14,2025-10-21,Office Desk,Furniture,Global Supply,Mumbai WH,Hyderabad,Wholesale,13,15000,195000,1858,Delivered,Cash
101598,2025-10-05,2025-10-08,Scanner,Office Supplies,XYZ Traders,Delhi WH,Hyderabad,Wholesale,14,12000,168000,1152,Delivered,Cash
101599,2025-11-05,2025-11-12,Mouse,Accessories,ABC Suppliers,Mumbai WH,Hyderabad,Retail,20,700,14000,575,In Transit,Debit Card
