order_id,customer_id,warehouse_id,order_date,payment_method,order_status
ORD01795,CUST0880,WH007,2025-05-30,Debit Card,Delivered
ORD01796,CUST0872,WH004,2025-01-15,Net Banking,Delivered
ORD01797,CUST0013,WH005,2025-10-27,Debit Card,Delivered
ORD01798,CUST0416,WH008,2025-09-22,Net Banking,Cancelled
ORD01799,CUST0660,WH003,2025-06-26,Net Banking,Shipped
ORD01800,CUST0536,WH006,2025-06-10,Cash,Shipped
ORD01801,CUST0664,WH003,2025-09-06,Net Banking,Delivered
ORD01802,CUST0919,WH007,2025-09-05,UPI,Delivered
ORD01803,CUST0351,WH004,2025-02-03,Debit Card,Delivered
ORD01804,CUST0285,WH010,2025-03-18,UPI,Delivered
ORD01805,CUST0511,WH008,2025-07-02,Net Banking,Cancelled
ORD01806,CUST0861,WH009,2025-01-07,Credit Card,Delivered
ORD01807,CUST0681,WH001,2025-07-06,Cash,Delivered
ORD01808,CUST0520,WH002,2025-06-18,Debit Card,Delivered
ORD01809,CUST0867,WH009,2025-10-01,UPI,Returned
ORD01810,CUST0458,WH010,2025-01-29,Net Banking,Delivered
ORD01811,CUST0817,WH003,2025-05-12,Credit Card,Delivered
ORD01812,CUST0182,WH001,2025-08-22,Net Banking,Delivered
ORD01813,CUST0094,WH004,2025-05-23,UPI,Cancelled
ORD01814,CUST0536,WH005,2025-03-09,UPI,Delivered
ORD01815,CUST0600,WH010,2025-05-05,Cash,Delivered
ORD01816,CUST0903,WH001,2025-10-02,Debit Card,Shipped
ORD01817,CUST0202,WH008,2025-02-07,UPI,Delivered
ORD01818,CUST0203,WH002,2025-09-01,Net Banking,Delivered
ORD01819,CUST0499,WH005,2025-11-03,Net Banking,Delivered
ORD01820,CUST0882,WH002,2025-08-09,Cash,Shipped
ORD01821,CUST0604,WH010,2025-04-10,Cash,Returned
ORD01822,CUST0773,WH007,2025-05-09,Net Banking,Delivered
ORD01823,CUST0181,WH006,2025-11-20,Net Banking,Delivered
ORD01824,CUST0975,WH005,2025-05-26,Debit Card,Shipped
ORD01825,CUST0350,WH005,2025-05-08,Net Banking,Delivered
ORD01826,CUST0451,WH002,2025-11-17,Credit Card,Delivered
ORD01827,CUST0915,WH009,2025-06-13,Cash,Delivered
ORD01828,CUST0068,WH007,2025-04-02,Debit Card,Delivered
ORD01829,CUST0351,WH009,2025-08-15,Credit Card,Delivered
ORD01830,CUST0782,WH004,2025-02-25,Credit Card,Delivered
ORD01831,CUST0328,WH009,2025-06-06,Cash,Delivered
ORD01832,CUST0950,WH010,2025-06-03,Credit Card,Delivered
ORD01833,CUST0332,WH003,2025-03-21,Credit Card,Shipped
ORD01834,CUST0873,WH003,2025-03-29,Net Banking,Delivered
ORD01835,CUST0980,WH009,2025-06-16,Cash,Delivered
ORD01836,CUST0799,WH005,2025-08-02,Credit Card,Cancelled
ORD01837,CUST0957,WH005,2025-08-30,Debit Card,Delivered
ORD01838,CUST0745,WH006,2025-06-20,Debit Card,Delivered
ORD01839,CUST0577,WH007,2025-08-06,Cash,Delivered
ORD01840,CUST0057,WH007,2025-07-26,Debit Card,Delivered
ORD01841,CUST0999,WH008,2025-03-13,Debit Card,Delivered
ORD01842,CUST0208,WH004,2025-12-27,Debit Card,Delivered
ORD01843,CUST0025,WH006,2025-07-11,Cash,Shipped
ORD01844,CUST0572,WH009,2025-06-16,Credit Card,Shipped
ORD01845,CUST0516,WH008,2025-11-13,Debit Card,Delivered
ORD01846,CUST0165,WH006,2025-05-05,Cash,Cancelled
ORD01847,CUST0482,WH001,2025-10-31,Cash,Delivered
ORD01848,CUST0499,WH004,2025-12-28,Debit Card,Returned
ORD01849,CUST0385,WH001,2025-10-28,UPI,Delivered
ORD01850,CUST0283,WH009,2025-06-25,Debit Card,Delivered
ORD01851,CUST0114,WH008,2025-05-26,Credit Card,Cancelled
ORD01852,CUST0333,WH007,2025-02-07,Credit Card,Cancelled
ORD01853,CUST0307,WH010,2025-10-29,Credit Card,Delivered
ORD01854,CUST0252,WH006,2025-08-13,Net Banking,Delivered
ORD01855,CUST0267,WH009,2025-12-05,Net Banking,Shipped
ORD01856,CUST0023,WH003,2025-12-20,UPI,Cancelled
ORD01857,CUST0729,WH006,2025-12-25,Debit Card,Cancelled
ORD01858,CUST0766,WH004,2025-08-17,Credit Card,Delivered
ORD01859,CUST0472,WH006,2025-04-27,Debit Card,Delivered
ORD01860,CUST0266,WH005,2025-12-27,Net Banking,Delivered
ORD01861,CUST0144,WH002,2025-01-12,Cash,Delivered
ORD01862,CUST0818,WH001,2025-09-07,Net Banking,Delivered
ORD01863,CUST0383,WH001,2025-09-20,Net Banking,Delivered
ORD01864,CUST0983,WH009,2025-01-17,Debit Card,Shipped
ORD01865,CUST0290,WH010,2025-09-09,Debit Card,Delivered
ORD01866,CUST0579,WH002,2025-02-08,Net Banking,Shipped
ORD01867,CUST0163,WH009,2025-09-30,UPI,Delivered
ORD01868,CUST0625,WH004,2025-08-28,UPI,Shipped
ORD01869,CUST0838,WH005,2025-08-09,Cash,Delivered
ORD01870,CUST0667,WH006,2025-03-19,UPI,Delivered
ORD01871,CUST0348,WH008,2025-10-22,Net Banking,Shipped
ORD01872,CUST0911,WH001,2025-08-10,Cash,Delivered
ORD01873,CUST0639,WH007,2025-01-04,UPI,Delivered
ORD01874,CUST0438,WH003,2025-06-15,Debit Card,Shipped
ORD01875,CUST0691,WH006,2025-10-27,Net Banking,Delivered
ORD01876,CUST0206,WH010,2025-12-07,Debit Card,Cancelled
ORD01877,CUST0157,WH004,2025-10-23,Credit Card,Delivered
ORD01878,CUST0104,WH001,2025-04-03,Net Banking,Delivered
ORD01879,CUST0799,WH003,2025-01-21,Net Banking,Delivered
ORD01880,CUST0336,WH006,2025-02-05,Credit Card,Delivered
ORD01881,CUST0311,WH003,2025-04-14,Cash,Returned
ORD01882,CUST0959,WH004,2025-04-30,Debit Card,Delivered
ORD01883,CUST0127,WH007,2025-08-14,UPI,Delivered
ORD01884,CUST0390,WH001,2025-04-17,Cash,Delivered
ORD01885,CUST0211,WH007,2025-04-12,Net Banking,Shipped
ORD01886,CUST0993,WH003,2025-02-17,Net Banking,Cancelled
ORD01887,CUST0125,WH003,2025-09-22,Credit Card,Delivered
ORD01888,CUST0759,WH010,2025-09-08,Debit Card,Delivered
ORD01889,CUST0426,WH004,2025-06-12,Credit Card,Returned
ORD01890,CUST0369,WH008,2025-09-17,Debit Card,Delivered
ORD01891,CUST0017,WH001,2025-08-22,Cash,Shipped
ORD01892,CUST0985,WH002,2025-07-24,Debit Card,Delivered
ORD01893,CUST0857,WH002,2025-06-08,Cash,Cancelled
ORD01894,CUST0308,WH004,2025-11-30,UPI,Delivered
ORD01895,CUST0897,WH008,2025-07-19,UPI,Returned
ORD01896,CUST0748,WH006,2025-05-21,UPI,Delivered
ORD01897,CUST0182,WH010,2025-05-08,UPI,Delivered
ORD01898,CUST0144,WH008,2025-03-21,UPI,Delivered
ORD01899,CUST0888,WH005,2025-04-18,Debit Card,Delivered
ORD01900,CUST0430,WH003,2025-03-22,Credit Card,Cancelled
ORD01901,CUST0760,WH003,2025-03-19,Debit Card,Cancelled
ORD01902,CUST0806,WH003,2025-02-26,UPI,Delivered
ORD01903,CUST0414,WH006,2025-06-06,Debit Card,Delivered
ORD01904,CUST0803,WH001,2025-01-15,Debit Card,Delivered
ORD01905,CUST0036,WH003,2025-08-29,Cash,Delivered
ORD01906,CUST0781,WH010,2025-07-13,Net Banking,Delivered
ORD01907,CUST0016,WH006,2025-02-21,Credit Card,Delivered
ORD01908,CUST0116,WH008,2025-02-03,Cash,Returned
ORD01909,CUST0451,WH003,2025-10-02,Net Banking,Shipped
ORD01910,CUST0319,WH008,2025-01-01,Cash,Cancelled
ORD01911,CUST0132,WH006,2025-05-12,Net Banking,Delivered
ORD01912,CUST0685,WH002,2025-11-11,Cash,Delivered
ORD01913,CUST0201,WH003,2025-10-20,Credit Card,Delivered
ORD01914,CUST0231,WH002,2025-03-15,UPI,Delivered
ORD01915,CUST0909,WH010,2025-05-25,UPI,Delivered
ORD01916,CUST0190,WH005,2025-05-09,Debit Card,Delivered
ORD01917,CUST0685,WH010,2025-08-25,Net Banking,Delivered
ORD01918,CUST0779,WH003,2025-05-17,Debit Card,Delivered
ORD01919,CUST0149,WH010,2025-12-05,UPI,Delivered
ORD01920,CUST0648,WH001,2025-07-17,Credit Card,Returned
ORD01921,CUST0147,WH001,2025-01-08,Credit Card,Delivered
ORD01922,CUST0012,WH010,2025-06-15,Cash,Delivered
ORD01923,CUST0193,WH010,2025-06-26,Cash,Delivered
ORD01924,CUST0465,WH010,2025-04-20,Debit Card,Delivered
ORD01925,CUST0763,WH005,2025-03-02,Net Banking,Cancelled
ORD01926,CUST0914,WH003,2025-06-22,Debit Card,Delivered
ORD01927,CUST0791,WH009,2025-09-07,Cash,Delivered
ORD01928,CUST0877,WH006,2025-12-09,Net Banking,Delivered
ORD01929,CUST0437,WH001,2025-07-07,Net Banking,Delivered
ORD01930,CUST0999,WH008,2025-04-27,UPI,Delivered
ORD01931,CUST0303,WH003,2025-12-31,Debit Card,Delivered
ORD01932,CUST0567,WH002,2025-08-12,Net Banking,Delivered
ORD01933,CUST0200,WH003,2025-09-19,Credit Card,Shipped
ORD01934,CUST0752,WH006,2025-04-12,Net Banking,Delivered
ORD01935,CUST0577,WH009,2025-03-19,Net Banking,Delivered
ORD01936,CUST0372,WH009,2025-09-30,Credit Card,Delivered
ORD01937,CUST0171,WH006,2025-09-29,Credit Card,Delivered
ORD01938,CUST0651,WH010,2025-03-26,Credit Card,Shipped
ORD01939,CUST0554,WH010,2025-03-19,Cash,Shipped
ORD01940,CUST0051,WH007,2025-05-23,Debit Card,Delivered
ORD01941,CUST0996,WH007,2025-09-25,Cash,Delivered
ORD01942,CUST0739,WH005,2025-03-11,UPI,Delivered
ORD01943,CUST0570,WH005,2025-12-29,Credit Card,Cancelled
ORD01944,CUST0609,WH002,2025-11-10,UPI,Shipped
ORD01945,CUST0148,WH008,2025-03-13,Credit Card,Shipped
ORD01946,CUST0401,WH003,2025-05-05,Cash,Delivered
ORD01947,CUST0255,WH006,2025-04-10,UPI,Delivered
ORD01948,CUST0144,WH007,2025-05-22,UPI,Delivered
ORD01949,CUST0968,WH003,2025-10-27,Credit Card,Delivered
ORD01950,CUST0283,WH006,2025-12-11,UPI,Delivered
ORD01951,CUST0319,WH009,2025-09-24,UPI,Shipped
ORD01952,CUST0483,WH004,2025-11-03,Cash,Delivered
ORD01953,CUST0555,WH010,2025-03-05,Cash,Delivered
ORD01954,CUST0897,WH005,2025-06-24,UPI,Delivered
ORD01955,CUST0116,WH008,2025-05-11,Cash,Delivered
ORD01956,CUST0709,WH008,2025-12-30,Debit Card,Delivered
ORD01957,CUST0091,WH010,2025-02-22,Net Banking,Shipped
ORD01958,CUST0891,WH008,2025-05-04,Cash,Delivered
ORD01959,CUST0108,WH005,2025-11-23,Debit Card,Cancelled
ORD01960,CUST0521,WH006,2025-11-24,Cash,Delivered
ORD01961,CUST0366,WH002,2025-05-09,UPI,Delivered
ORD01962,CUST0249,WH010,2025-09-06,Cash,Delivered
ORD01963,CUST0682,WH005,2025-08-11,UPI,Returned
ORD01964,CUST0500,WH009,2025-12-29,Net Banking,Shipped
ORD01965,CUST0622,WH009,2025-07-12,Cash,Delivered
ORD01966,CUST0605,WH002,2025-02-25,Net Banking,Delivered
ORD01967,CUST0370,WH010,2025-05-03,Net Banking,Delivered
ORD01968,CUST0736,WH001,2025-07-21,Debit Card,Delivered
ORD01969,CUST0873,WH008,2025-08-14,Net Banking,Shipped
ORD01970,CUST0963,WH007,2025-01-20,Cash,Delivered
ORD01971,CUST0222,WH010,2025-01-14,Credit Card,Delivered
ORD01972,CUST0102,WH005,2025-06-18,Cash,Shipped
ORD01973,CUST0870,WH005,2025-08-22,Debit Card,Shipped
ORD01974,CUST0361,WH004,2025-06-26,Debit Card,Delivered
ORD01975,CUST0333,WH008,2025-01-25,Debit Card,Shipped
ORD01976,CUST0215,WH009,2025-03-24,Net Banking,Delivered
ORD01977,CUST0772,WH006,2025-07-25,Credit Card,Shipped
ORD01978,CUST0342,WH006,2025-02-15,Net Banking,Delivered
ORD01979,CUST0325,WH005,2025-04-27,UPI,Cancelled
ORD01980,CUST0655,WH007,2025-02-16,Debit Card,Delivered
ORD01981,CUST0191,WH007,2025-11-24,Credit Card,Delivered
ORD01982,CUST0498,WH006,2025-12-29,Debit Card,Shipped
ORD01983,CUST0773,WH003,2025-07-05,Credit Card,Delivered
ORD01984,CUST0195,WH010,2025-02-27,Debit Card,Cancelled
ORD01985,CUST0658,WH009,2025-12-25,Debit Card,Shipped
ORD01986,CUST0183,WH007,2025-10-03,Net Banking,Delivered
ORD01987,CUST0096,WH002,2025-04-12,Net Banking,Cancelled
ORD01988,CUST0415,WH005,2025-12-06,Credit Card,Delivered
ORD01989,CUST0363,WH007,2025-09-30,Credit Card,Cancelled
ORD01990,CUST0866,WH005,2025-02-23,Net Banking,Delivered
ORD01991,CUST0332,WH004,2025-02-12,Cash,Shipped
ORD01992,CUST0562,WH003,2025-05-06,Debit Card,Delivered
ORD01993,CUST0854,WH004,2025-04-25,Credit Card,Cancelled
ORD01994,CUST0664,WH004,2025-08-14,Credit Card,Delivered
ORD01995,CUST0988,WH001,2025-05-05,Net Banking,Delivered
ORD01996,CUST0425,WH009,2025-08-13,Net Banking,Returned
ORD01997,CUST0423,WH003,2025-04-09,Net Banking,Delivered
ORD01998,CUST0590,WH007,2025-11-18,Debit Card,Delivered
ORD01999,CUST0823,WH005,2025-07-06,Cash,Delivered
ORD02000,CUST0328,WH009,2025-05-01,Debit Card,Delivered
ORD02001,CUST0138,WH006,2025-12-21,Credit Card,Shipped
ORD02002,CUST0132,WH002,2025-10-24,Net Banking,Delivered
ORD02003,CUST0322,WH002,2025-10-02,Net Banking,Delivered
ORD02004,CUST0735,WH009,2025-06-28,Credit Card,Delivered
ORD02005,CUST0857,WH001,2025-10-22,Cash,Delivered
ORD02006,CUST0606,WH007,2025-09-12,UPI,Returned
ORD02007,CUST0023,WH009,2025-03-29,Cash,Delivered
ORD02008,CUST0918,WH006,2025-01-30,Cash,Shipped
ORD02009,CUST0066,WH006,2025-03-17,UPI,Returned
ORD02010,CUST0584,WH005,2025-05-22,UPI,Delivered
ORD02011,CUST0442,WH003,2025-09-09,Cash,Delivered
ORD02012,CUST0318,WH009,2025-08-20,Debit Card,Delivered
ORD02013,CUST0818,WH009,2025-10-19,Cash,Delivered
ORD02014,CUST0698,WH010,2025-10-04,Debit Card,Shipped
ORD02015,CUST0055,WH006,2025-11-09,Net Banking,Delivered
ORD02016,CUST0629,WH002,2025-02-06,Net Banking,Delivered
ORD02017,CUST0751,WH004,2025-03-24,Credit Card,Returned
ORD02018,CUST0856,WH003,2025-04-02,UPI,Delivered
ORD02019,CUST0747,WH002,2025-09-11,Debit Card,Delivered
ORD02020,CUST0588,WH007,2025-07-26,Cash,Delivered
ORD02021,CUST0142,WH006,2025-08-31,Credit Card,Delivered
ORD02022,CUST0182,WH007,2025-07-01,Debit Card,Delivered
ORD02023,CUST0267,WH007,2025-04-05,Credit Card,Delivered
ORD02024,CUST0649,WH002,2025-11-28,Debit Card,Delivered
ORD02025,CUST0537,WH005,2025-02-18,UPI,Cancelled
ORD02026,CUST0571,WH001,2025-02-01,Debit Card,Delivered
ORD02027,CUST0987,WH009,2025-01-01,UPI,Delivered
ORD02028,CUST0314,WH001,2025-07-16,Net Banking,Delivered
ORD02029,CUST0979,WH003,2025-02-05,Credit Card,Delivered
ORD02030,CUST0187,WH009,2025-09-13,Credit Card,Returned
ORD02031,CUST0894,WH003,2025-02-19,Net Banking,Delivered
ORD02032,CUST0913,WH008,2025-04-01,Credit Card,Delivered
ORD02033,CUST0032,WH010,2025-08-16,UPI,Cancelled
ORD02034,CUST0827,WH005,2025-03-03,Debit Card,Delivered
ORD02035,CUST0185,WH010,2025-12-16,Net Banking,Delivered
ORD02036,CUST0510,WH004,2025-02-21,Net Banking,Delivered
ORD02037,CUST0943,WH006,2025-11-10,Cash,Cancelled
ORD02038,CUST0852,WH007,2025-10-08,Cash,Cancelled
ORD02039,CUST0568,WH002,2025-12-09,Debit Card,Delivered
ORD02040,CUST0246,WH008,2025-03-14,Credit Card,Shipped
ORD02041,CUST0367,WH001,2025-01-22,Cash,Shipped
ORD02042,CUST0725,WH010,2025-12-04,UPI,Shipped
ORD02043,CUST0680,WH006,2025-02-16,Net Banking,Delivered
ORD02044,CUST0545,WH009,2025-12-26,Cash,Shipped
ORD02045,CUST0206,WH005,2025-11-26,Debit Card,Delivered
ORD02046,CUST0300,WH007,2025-04-12,Cash,Delivered
ORD02047,CUST0503,WH001,2025-02-12,Cash,Delivered
ORD02048,CUST0496,WH010,2025-10-15,Cash,Delivered
ORD02049,CUST0790,WH001,2025-05-28,Net Banking,Shipped
ORD02050,CUST0970,WH002,2025-04-07,Debit Card,Cancelled
ORD02051,CUST0556,WH003,2025-10-20,Debit Card,Delivered
ORD02052,CUST0029,WH001,2025-10-01,Debit Card,Delivered
ORD02053,CUST0988,WH009,2025-06-30,UPI,Shipped
ORD02054,CUST0895,WH007,2025-12-17,Net Banking,Delivered
ORD02055,CUST0521,WH006,2025-04-02,UPI,Cancelled
ORD02056,CUST0469,WH003,2025-02-20,Credit Card,Delivered
ORD02057,CUST0732,WH004,2025-02-07,Cash,Delivered
ORD02058,CUST0628,WH001,2025-11-24,UPI,Cancelled
ORD02059,CUST0922,WH002,2025-04-16,Debit Card,Delivered
ORD02060,CUST0676,WH006,2025-05-04,Credit Card,Returned
ORD02061,CUST0381,WH007,2025-04-27,UPI,Delivered
ORD02062,CUST0253,WH010,2025-11-03,Debit Card,Cancelled
ORD02063,CUST0697,WH010,2025-08-05,Debit Card,Delivered
ORD02064,CUST0755,WH005,2025-12-01,Cash,Delivered
ORD02065,CUST0844,WH007,2025-08-01,Cash,Delivered
ORD02066,CUST0837,WH008,2025-04-08,Debit Card,Delivered
ORD02067,CUST0710,WH007,2025-11-17,UPI,Delivered
ORD02068,CUST0132,WH004,2025-08-18,UPI,Delivered
ORD02069,CUST0163,WH008,2025-03-01,UPI,Delivered
ORD02070,CUST0172,WH005,2025-06-17,Cash,Delivered
ORD02071,CUST0292,WH010,2025-05-27,Debit Card,Delivered
ORD02072,CUST0405,WH004,2025-03-03,UPI,Delivered
ORD02073,CUST0206,WH003,2025-09-12,Net Banking,Returned
ORD02074,CUST0491,WH002,2025-08-29,UPI,Delivered
ORD02075,CUST0189,WH002,2025-07-18,UPI,Delivered
ORD02076,CUST0380,WH008,2025-11-12,Credit Card,Delivered
ORD02077,CUST0679,WH009,2025-01-22,Credit Card,Shipped
ORD02078,CUST0045,WH010,2025-06-12,UPI,Cancelled
ORD02079,CUST0881,WH005,2025-06-24,Credit Card,Delivered
ORD02080,CUST0924,WH001,2025-04-13,Cash,Delivered
ORD02081,CUST0518,WH002,2025-05-30,Credit Card,Delivered
ORD02082,CUST0344,WH008,2025-04-10,UPI,Cancelled
ORD02083,CUST0864,WH004,2025-02-05,Net Banking,Delivered
ORD02084,CUST0165,WH003,2025-10-13,Net Banking,Returned
ORD02085,CUST0115,WH002,2025-01-30,Cash,Delivered
ORD02086,CUST0634,WH003,2025-01-09,Debit Card,Delivered
ORD02087,CUST0924,WH002,2025-03-15,Credit Card,Delivered
ORD02088,CUST0577,WH001,2025-01-02,Cash,Shipped
ORD02089,CUST0878,WH004,2025-03-03,UPI,Delivered
ORD02090,CUST0021,WH008,2025-02-07,Net Banking,Delivered
ORD02091,CUST0703,WH010,2025-05-25,Cash,Delivered
ORD02092,CUST0700,WH008,2025-05-02,Net Banking,Delivered
ORD02093,CUST0466,WH008,2025-11-22,Credit Card,Delivered
ORD02094,CUST0230,WH003,2025-07-04,Debit Card,Delivered
ORD02095,CUST0987,WH007,2025-03-31,Debit Card,Cancelled
ORD02096,CUST0758,WH001,2025-07-08,Cash,Shipped
ORD02097,CUST0044,WH008,2025-03-15,Cash,Delivered
ORD02098,CUST0873,WH004,2025-10-05,Cash,Delivered
ORD02099,CUST0362,WH004,2025-11-17,Cash,Delivered
ORD02100,CUST0472,WH008,2025-08-02,Cash,Returned
ORD02101,CUST0373,WH006,2025-08-26,Debit Card,Delivered
ORD02102,CUST0741,WH009,2025-03-10,Credit Card,Delivered
ORD02103,CUST0196,WH010,2025-12-31,Credit Card,Cancelled
ORD02104,CUST0803,WH010,2025-12-04,Debit Card,Cancelled
ORD02105,CUST0884,WH007,2025-10-08,Debit Card,Delivered
ORD02106,CUST0403,WH003,2025-04-20,Cash,Delivered
ORD02107,CUST0464,WH005,2025-11-30,Net Banking,Delivered
ORD02108,CUST0223,WH006,2025-04-13,Net Banking,Cancelled
ORD02109,CUST0394,WH009,2025-12-04,Cash,Delivered
ORD02110,CUST0025,WH004,2025-08-15,Cash,Delivered
ORD02111,CUST0280,WH010,2025-03-30,Credit Card,Delivered
ORD02112,CUST0801,WH004,2025-10-22,Credit Card,Delivered
ORD02113,CUST0252,WH003,2025-08-28,Cash,Delivered
ORD02114,CUST0544,WH001,2025-11-10,UPI,Shipped
ORD02115,CUST0022,WH001,2025-02-13,UPI,Delivered
ORD02116,CUST0321,WH006,2025-02-16,Credit Card,Delivered
ORD02117,CUST0315,WH002,2025-04-20,Debit Card,Delivered
ORD02118,CUST0598,WH008,2025-06-11,Cash,Delivered
ORD02119,CUST0297,WH005,2025-03-31,UPI,Shipped
ORD02120,CUST0923,WH003,2025-03-23,Credit Card,Delivered
ORD02121,CUST0933,WH010,2025-09-30,Cash,Delivered
ORD02122,CUST0644,WH008,2025-10-10,Debit Card,Delivered
ORD02123,CUST1000,WH002,2025-05-08,Credit Card,Cancelled
ORD02124,CUST0774,WH001,2025-02-19,Credit Card,Cancelled
ORD02125,CUST0389,WH008,2025-08-31,Credit Card,Shipped
ORD02126,CUST0705,WH006,2025-10-28,Cash,Delivered
ORD02127,CUST0459,WH001,2025-04-04,Cash,Cancelled
ORD02128,CUST0353,WH006,2025-10-18,UPI,Cancelled
ORD02129,CUST0182,WH003,2025-02-05,Net Banking,Delivered
ORD02130,CUST0939,WH003,2025-07-21,UPI,Returned
ORD02131,CUST0202,WH006,2025-12-09,Debit Card,Delivered
ORD02132,CUST0364,WH010,2025-02-12,Cash,Delivered
ORD02133,CUST0428,WH003,2025-10-30,Debit Card,Shipped
ORD02134,CUST0526,WH005,2025-04-09,Net Banking,Cancelled
ORD02135,CUST0502,WH006,2025-01-13,Credit Card,Delivered
ORD02136,CUST0718,WH005,2025-05-03,Debit Card,Delivered
ORD02137,CUST0346,WH001,2025-08-10,Debit Card,Delivered
ORD02138,CUST0470,WH002,2025-12-03,Debit Card,Delivered
ORD02139,CUST0893,WH010,2025-03-08,UPI,Delivered
ORD02140,CUST0310,WH007,2025-01-10,Credit Card,Cancelled
ORD02141,CUST0398,WH001,2025-07-14,Debit Card,Delivered
ORD02142,CUST0376,WH009,2025-06-21,Cash,Delivered
ORD02143,CUST0136,WH006,2025-06-25,Debit Card,Delivered
ORD02144,CUST0289,WH005,2025-09-08,UPI,Cancelled
ORD02145,CUST0087,WH006,2025-12-10,Net Banking,Cancelled
ORD02146,CUST0831,WH003,2025-01-12,UPI,Delivered
ORD02147,CUST0383,WH002,2025-04-01,Credit Card,Delivered
ORD02148,CUST0798,WH002,2025-05-02,UPI,Delivered
ORD02149,CUST0755,WH006,2025-01-07,Net Banking,Delivered
ORD02150,CUST0642,WH008,2025-10-26,Debit Card,Shipped
ORD02151,CUST0628,WH002,2025-02-24,UPI,Delivered
ORD02152,CUST0941,WH002,2025-04-13,Credit Card,Delivered
ORD02153,CUST0004,WH007,2025-02-16,Credit Card,Delivered
ORD02154,CUST0397,WH006,2025-02-10,Net Banking,Delivered
ORD02155,CUST0726,WH008,2025-04-12,Net Banking,Delivered
ORD02156,CUST0295,WH010,2025-08-29,UPI,Delivered
ORD02157,CUST0007,WH002,2025-09-17,Credit Card,Returned
ORD02158,CUST0148,WH009,2025-05-15,Net Banking,Returned
ORD02159,CUST0127,WH002,2025-12-25,Credit Card,Delivered
ORD02160,CUST0775,WH004,2025-06-14,Credit Card,Delivered
ORD02161,CUST0304,WH010,2025-10-31,Cash,Delivered
ORD02162,CUST0224,WH007,2025-05-27,Debit Card,Shipped
ORD02163,CUST0544,WH001,2025-05-04,Debit Card,Delivered
ORD02164,CUST0067,WH001,2025-03-24,UPI,Delivered
ORD02165,CUST0635,WH007,2025-01-31,UPI,Delivered
ORD02166,CUST0013,WH002,2025-08-17,Debit Card,Delivered
ORD02167,CUST0715,WH010,2025-07-05,UPI,Delivered
ORD02168,CUST0462,WH006,2025-06-13,Cash,Delivered
ORD02169,CUST0782,WH008,2025-06-03,Debit Card,Delivered
ORD02170,CUST0234,WH010,2025-04-08,Credit Card,Delivered
ORD02171,CUST0420,WH008,2025-06-30,Cash,Delivered
ORD02172,CUST0475,WH008,2025-07-26,Cash,Delivered
ORD02173,CUST0430,WH001,2025-07-17,Credit Card,Shipped
ORD02174,CUST0892,WH003,2025-07-15,Cash,Delivered
ORD02175,CUST0811,WH003,2025-08-11,Credit Card,Delivered
ORD02176,CUST0223,WH002,2025-04-05,UPI,Delivered
ORD02177,CUST0278,WH006,2025-03-18,Credit Card,Delivered
ORD02178,CUST0163,WH005,2025-07-20,Net Banking,Delivered
ORD02179,CUST0499,WH010,2025-04-08,Cash,Delivered
ORD02180,CUST0500,WH001,2025-03-23,Debit Card,Returned
ORD02181,CUST0976,WH006,2025-02-04,Cash,Delivered
ORD02182,CUST0241,WH009,2025-03-14,Cash,Shipped
ORD02183,CUST0503,WH001,2025-08-02,Debit Card,Delivered
ORD02184,CUST0646,WH005,2025-06-23,Net Banking,Delivered
ORD02185,CUST0614,WH003,2025-03-04,Net Banking,Delivered
ORD02186,CUST0827,WH003,2025-07-11,Debit Card,Delivered
ORD02187,CUST0065,WH001,2025-08-31,Cash,Delivered
ORD02188,CUST0215,WH006,2025-05-07,Credit Card,Cancelled
ORD02189,CUST0650,WH008,2025-06-10,Debit Card,Delivered
ORD02190,CUST0813,WH006,2025-10-23,Credit Card,Cancelled
ORD02191,CUST0801,WH010,2025-06-14,Credit Card,Delivered
ORD02192,CUST0243,WH004,2025-11-09,Cash,Delivered
ORD02193,CUST0321,WH009,2025-01-10,UPI,Delivered
ORD02194,CUST0639,WH006,2025-03-17,UPI,Delivered
ORD02195,CUST0618,WH005,2025-08-25,UPI,Delivered
ORD02196,CUST0811,WH005,2025-04-09,Credit Card,Delivered
ORD02197,CUST0486,WH004,2025-01-31,Credit Card,Delivered
ORD02198,CUST0365,WH010,2025-06-17,Cash,Delivered
ORD02199,CUST0980,WH006,2025-05-20,Cash,Returned
ORD02200,CUST0905,WH009,2025-11-06,Credit Card,Shipped
ORD02201,CUST0193,WH010,2025-11-27,Net Banking,Delivered
ORD02202,CUST0754,WH004,2025-02-01,Net Banking,Shipped
ORD02203,CUST0255,WH007,2025-05-25,Cash,Delivered
ORD02204,CUST0306,WH005,2025-01-06,Credit Card,Delivered
ORD02205,CUST0030,WH007,2025-01-13,UPI,Delivered
ORD02206,CUST0458,WH007,2025-03-17,Net Banking,Delivered
ORD02207,CUST0777,WH006,2025-08-16,UPI,Cancelled
ORD02208,CUST0283,WH004,2025-08-22,Net Banking,Delivered
ORD02209,CUST0601,WH003,2025-03-25,Debit Card,Returned
ORD02210,CUST0054,WH006,2025-03-05,Net Banking,Delivered
ORD02211,CUST0323,WH007,2025-03-14,Net Banking,Delivered
ORD02212,CUST0662,WH006,2025-08-11,Cash,Delivered
ORD02213,CUST0857,WH001,2025-11-10,Debit Card,Delivered
