Order_ID,Order_Date,Delivery_Date,Product,Category,Supplier,Warehouse,City,State,Customer_Type,Order_Quantity,Unit_Price,Gross_Sales,Discount_Percentage,Discount_Amount,Net_Sales,Cost_Price,Total_Cost,Profit,Shipping_Cost,Delivery_Status,Payment_Method,Delivery_Days,Customer_Rating,Order_Priority
102980,2026-06-18,2026-06-21,Projector,Electronics,ABC Suppliers,Mumbai WH,Bangalore,Karnataka,Retail,4,40000,160000,10,16000.0,144000.0,22668,90672,53328.0,536,In Transit,Net Banking,3,3,Low
102981,2026-03-22,2026-03-25,Webcam,Accessories,Tech World,Hyderabad WH,Hyderabad,Telangana,Retail,12,2500,30000,10,3000.0,27000.0,1634,19608,7392.0,566,Delivered,Debit Card,3,5,High
102982,2026-03-04,2026-03-09,Monitor,Electronics,XYZ Traders,Hyderabad WH,Delhi,Delhi,Wholesale,2,12000,24000,0,0.0,24000.0,7348,14696,9304.0,2996,In Transit,Debit Card,5,3,High
102983,2026-01-14,2026-01-15,Webcam,Accessories,Prime Distributors,Mumbai WH,Chennai,Tamil Nadu,Retail,10,2500,25000,10,2500.0,22500.0,1544,15440,7060.0,681,Delivered,Debit Card,1,1,Low
102984,2026-03-28,2026-04-03,Office Chair,Furniture,Prime Distributors,Hyderabad WH,Pune,Maharashtra,Wholesale,3,8500,25500,5,1275.0,24225.0,4975,14925,9300.0,1416,Delivered,Credit Card,6,3,Low
102985,2026-02-28,2026-03-04,SSD,Storage,Global Supply,Mumbai WH,Kolkata,West Bengal,Retail,10,5500,55000,5,2750.0,52250.0,3257,32570,19680.0,227,Delivered,Credit Card,4,5,High
102986,2026-01-30,2026-02-04,Router,Networking,ABC Suppliers,Bangalore WH,Lucknow,Uttar Pradesh,Retail,15,3500,52500,5,2625.0,49875.0,2425,36375,13500.0,805,Cancelled,UPI,5,2,Medium
102987,2026-04-20,2026-04-26,Mouse,Accessories,Global Supply,Chennai WH,Hyderabad,Telangana,Retail,7,700,4900,5,245.0,4655.0,557,3899,756.0,592,Delivered,Net Banking,6,3,High
102988,2026-09-28,2026-10-03,Monitor,Electronics,XYZ Traders,Mumbai WH,Bangalore,Karnataka,Wholesale,10,12000,120000,10,12000.0,108000.0,8140,81400,26600.0,2165,Delivered,UPI,5,5,High
102989,2026-03-30,2026-04-06,Monitor,Electronics,Global Supply,Mumbai WH,Bangalore,Karnataka,Wholesale,12,12000,144000,0,0.0,144000.0,8331,99972,44028.0,1304,Delivered,Debit Card,7,2,High
102990,2026-06-30,2026-07-06,Router,Networking,Global Supply,Hyderabad WH,Lucknow,Uttar Pradesh,Retail,6,3500,21000,5,1050.0,19950.0,2376,14256,5694.0,2268,Delivered,Cash,6,5,Low
102991,2026-10-27,2026-10-30,Hard Disk,Storage,Tech World,Hyderabad WH,Ahmedabad,Gujarat,Wholesale,19,4200,79800,5,3990.0,75810.0,3268,62092,13718.0,1153,Delivered,Debit Card,3,3,Low
102992,2026-05-24,2026-05-27,Printer,Office Supplies,XYZ Traders,Chennai WH,Hyderabad,Telangana,Retail,13,15000,195000,5,9750.0,185250.0,9771,127023,58227.0,869,Delivered,Debit Card,3,5,Medium
102993,2026-05-28,2026-05-30,Projector,Electronics,ABC Suppliers,Mumbai WH,Chennai,Tamil Nadu,Retail,12,40000,480000,10,48000.0,432000.0,31593,379116,52884.0,2150,Delivered,Debit Card,2,4,Medium
102994,2026-09-11,2026-09-18,Webcam,Accessories,ABC Suppliers,Bangalore WH,Chennai,Tamil Nadu,Retail,12,2500,30000,5,1500.0,28500.0,1646,19752,8748.0,2434,Delivered,Net Banking,7,4,High
102995,2026-12-18,2026-12-25,Desktop,Electronics,Global Supply,Hyderabad WH,Jaipur,Rajasthan,Retail,14,45000,630000,5,31500.0,598500.0,34275,479850,118650.0,2118,Delivered,Credit Card,7,4,Medium
102996,2026-05-22,2026-05-28,Monitor,Electronics,XYZ Traders,Bangalore WH,Chennai,Tamil Nadu,Wholesale,10,12000,120000,5,6000.0,114000.0,9514,95140,18860.0,2741,Delivered,Credit Card,6,1,Medium
102997,2026-02-14,2026-02-15,Webcam,Accessories,ABC Suppliers,Bangalore WH,Jaipur,Rajasthan,Wholesale,16,2500,40000,0,0.0,40000.0,1687,26992,13008.0,2740,Delivered,Cash,1,2,High
102998,2026-12-09,2026-12-15,Keyboard,Accessories,Tech World,Hyderabad WH,Mumbai,Maharashtra,Retail,3,900,2700,5,135.0,2565.0,666,1998,567.0,1698,Delivered,UPI,6,1,High
102999,2026-08-22,2026-08-23,Desktop,Electronics,Global Supply,Mumbai WH,Bangalore,Karnataka,Retail,14,45000,630000,5,31500.0,598500.0,32005,448070,150430.0,1580,Delivered,Debit Card,1,2,Medium
103000,2026-01-30,2026-02-04,Office Desk,Furniture,ABC Suppliers,Bangalore WH,Chennai,Tamil Nadu,Wholesale,18,15000,270000,15,40500.0,229500.0,9252,166536,62964.0,1165,Delivered,Debit Card,5,5,Low
103001,2026-02-04,2026-02-09,Mouse,Accessories,Global Supply,Delhi WH,Chennai,Tamil Nadu,Wholesale,8,700,5600,10,560.0,5040.0,520,4160,880.0,2219,Delivered,UPI,5,4,Low
103002,2026-04-16,2026-04-22,Router,Networking,Tech World,Delhi WH,Kolkata,West Bengal,Wholesale,19,3500,66500,10,6650.0,59850.0,2680,50920,8930.0,2912,Delivered,Net Banking,6,2,High
103003,2026-02-03,2026-02-06,Office Chair,Furniture,Prime Distributors,Hyderabad WH,Chennai,Tamil Nadu,Wholesale,19,8500,161500,10,16150.0,145350.0,5518,104842,40508.0,2305,Delivered,Net Banking,3,1,Medium
103004,2026-06-28,2026-07-05,Projector,Electronics,Prime Distributors,Mumbai WH,Jaipur,Rajasthan,Wholesale,15,40000,600000,0,0.0,600000.0,26977,404655,195345.0,1447,Delayed,Debit Card,7,2,High
103005,2026-12-16,2026-12-23,Office Desk,Furniture,Prime Distributors,Bangalore WH,Jaipur,Rajasthan,Wholesale,4,15000,60000,0,0.0,60000.0,9887,39548,20452.0,1967,Delivered,UPI,7,1,Medium
103006,2026-07-17,2026-07-24,Scanner,Office Supplies,Tech World,Mumbai WH,Mumbai,Maharashtra,Retail,10,12000,120000,0,0.0,120000.0,9218,92180,27820.0,815,Delivered,Debit Card,7,2,High
103007,2026-08-01,2026-08-07,Hard Disk,Storage,ABC Suppliers,Hyderabad WH,Delhi,Delhi,Wholesale,18,4200,75600,10,7560.0,68040.0,2876,51768,16272.0,2200,Delivered,Credit Card,6,2,Medium
103008,2026-12-20,2026-12-22,SSD,Storage,Prime Distributors,Chennai WH,Bangalore,Karnataka,Retail,7,5500,38500,0,0.0,38500.0,4197,29379,9121.0,2058,Delivered,Debit Card,2,3,Medium
103009,2026-09-10,2026-09-13,Hard Disk,Storage,XYZ Traders,Hyderabad WH,Ahmedabad,Gujarat,Retail,6,4200,25200,15,3780.0,21420.0,3211,19266,2154.0,2032,Delayed,Credit Card,3,4,Medium
103010,2026-09-12,2026-09-16,Laptop,Electronics,XYZ Traders,Hyderabad WH,Hyderabad,Telangana,Retail,2,55000,110000,10,11000.0,99000.0,42941,85882,13118.0,1665,Delivered,Debit Card,4,1,Medium
103011,2026-10-14,2026-10-19,Printer,Office Supplies,Global Supply,Delhi WH,Lucknow,Uttar Pradesh,Wholesale,17,15000,255000,15,38250.0,216750.0,11773,200141,16609.0,1396,Delivered,Net Banking,5,3,Medium
103012,2026-11-05,2026-11-09,Office Chair,Furniture,Prime Distributors,Mumbai WH,Mumbai,Maharashtra,Wholesale,16,8500,136000,0,0.0,136000.0,4840,77440,58560.0,1422,Delivered,UPI,4,1,Medium
103013,2026-11-04,2026-11-09,Scanner,Office Supplies,XYZ Traders,Chennai WH,Jaipur,Rajasthan,Retail,9,12000,108000,15,16200.0,91800.0,8598,77382,14418.0,2078,Delivered,Net Banking,5,5,Low
103014,2026-06-05,2026-06-06,Keyboard,Accessories,Prime Distributors,Chennai WH,Kolkata,West Bengal,Retail,3,900,2700,0,0.0,2700.0,589,1767,933.0,2182,Delivered,Credit Card,1,4,Medium
103015,2026-12-21,2026-12-25,Switch,Networking,ABC Suppliers,Bangalore WH,Bangalore,Karnataka,Retail,13,6000,78000,10,7800.0,70200.0,3509,45617,24583.0,2249,Delivered,Credit Card,4,2,Medium
103016,2026-12-29,2027-01-04,Desktop,Electronics,XYZ Traders,Mumbai WH,Mumbai,Maharashtra,Retail,13,45000,585000,10,58500.0,526500.0,25532,331916,194584.0,529,Delivered,Credit Card,6,3,High
103017,2026-10-26,2026-10-29,Printer,Office Supplies,ABC Suppliers,Delhi WH,Jaipur,Rajasthan,Wholesale,17,15000,255000,5,12750.0,242250.0,10559,179503,62747.0,976,Delivered,Cash,3,2,Medium
103018,2026-01-28,2026-01-30,SSD,Storage,Global Supply,Chennai WH,Mumbai,Maharashtra,Retail,9,5500,49500,0,0.0,49500.0,3689,33201,16299.0,2631,Delivered,Credit Card,2,3,Low
103019,2026-10-08,2026-10-14,Webcam,Accessories,XYZ Traders,Hyderabad WH,Pune,Maharashtra,Wholesale,15,2500,37500,15,5625.0,31875.0,1933,28995,2880.0,2015,Delivered,Cash,6,1,Low
103020,2026-08-19,2026-08-25,Webcam,Accessories,ABC Suppliers,Bangalore WH,Kolkata,West Bengal,Wholesale,11,2500,27500,5,1375.0,26125.0,1643,18073,8052.0,330,Delivered,UPI,6,1,Low
103021,2026-12-12,2026-12-14,Router,Networking,XYZ Traders,Hyderabad WH,Pune,Maharashtra,Wholesale,9,3500,31500,15,4725.0,26775.0,2166,19494,7281.0,1759,Delivered,UPI,2,1,Low
103022,2026-09-28,2026-10-03,Office Chair,Furniture,ABC Suppliers,Hyderabad WH,Bangalore,Karnataka,Wholesale,6,8500,51000,5,2550.0,48450.0,5214,31284,17166.0,2384,Delivered,UPI,5,4,High
103023,2026-08-29,2026-08-31,Hard Disk,Storage,ABC Suppliers,Mumbai WH,Bangalore,Karnataka,Wholesale,14,4200,58800,10,5880.0,52920.0,3159,44226,8694.0,753,Delayed,Debit Card,2,5,Low
103024,2026-12-17,2026-12-18,Switch,Networking,Prime Distributors,Hyderabad WH,Kolkata,West Bengal,Retail,2,6000,12000,0,0.0,12000.0,4387,8774,3226.0,336,Delayed,Debit Card,1,2,High
103025,2026-03-21,2026-03-24,Switch,Networking,Global Supply,Chennai WH,Delhi,Delhi,Retail,14,6000,84000,10,8400.0,75600.0,4085,57190,18410.0,1747,Delivered,Net Banking,3,1,High
103026,2026-07-16,2026-07-20,Projector,Electronics,XYZ Traders,Chennai WH,Jaipur,Rajasthan,Wholesale,19,40000,760000,0,0.0,760000.0,29888,567872,192128.0,2604,In Transit,Debit Card,4,2,Low
103027,2026-07-21,2026-07-28,Laptop,Electronics,Prime Distributors,Hyderabad WH,Mumbai,Maharashtra,Retail,13,55000,715000,0,0.0,715000.0,31312,407056,307944.0,550,In Transit,UPI,7,4,High
103028,2026-12-07,2026-12-13,Mouse,Accessories,Tech World,Mumbai WH,Kolkata,West Bengal,Retail,14,700,9800,15,1470.0,8330.0,398,5572,2758.0,2894,Delivered,UPI,6,2,Medium
103029,2026-09-07,2026-09-09,Printer,Office Supplies,Prime Distributors,Chennai WH,Mumbai,Maharashtra,Retail,13,15000,195000,15,29250.0,165750.0,8463,110019,55731.0,1461,Delivered,Net Banking,2,2,Low
103030,2026-02-23,2026-03-02,Scanner,Office Supplies,Prime Distributors,Bangalore WH,Delhi,Delhi,Wholesale,11,12000,132000,5,6600.0,125400.0,6988,76868,48532.0,1866,Delayed,Cash,7,3,Low
103031,2026-02-11,2026-02-18,Webcam,Accessories,ABC Suppliers,Mumbai WH,Lucknow,Uttar Pradesh,Wholesale,14,2500,35000,5,1750.0,33250.0,1972,27608,5642.0,590,Cancelled,Debit Card,7,2,Low
103032,2026-02-24,2026-03-02,Monitor,Electronics,ABC Suppliers,Chennai WH,Ahmedabad,Gujarat,Retail,16,12000,192000,5,9600.0,182400.0,7184,114944,67456.0,1955,Delayed,Cash,6,4,High
103033,2026-12-04,2026-12-08,Desktop,Electronics,ABC Suppliers,Hyderabad WH,Delhi,Delhi,Retail,9,45000,405000,10,40500.0,364500.0,29389,264501,99999.0,2143,Delayed,Credit Card,4,4,Low
103034,2026-05-28,2026-06-02,Desktop,Electronics,XYZ Traders,Chennai WH,Kolkata,West Bengal,Retail,8,45000,360000,10,36000.0,324000.0,28973,231784,92216.0,1143,Delivered,UPI,5,5,Medium
103035,2026-12-15,2026-12-22,Keyboard,Accessories,ABC Suppliers,Bangalore WH,Chennai,Tamil Nadu,Retail,10,900,9000,0,0.0,9000.0,586,5860,3140.0,1722,In Transit,Credit Card,7,3,Medium
103036,2026-04-06,2026-04-13,Office Desk,Furniture,ABC Suppliers,Delhi WH,Mumbai,Maharashtra,Wholesale,3,15000,45000,5,2250.0,42750.0,8705,26115,16635.0,927,Delivered,Cash,7,2,Medium
103037,2026-10-16,2026-10-23,Laptop,Electronics,Global Supply,Mumbai WH,Hyderabad,Telangana,Wholesale,6,55000,330000,5,16500.0,313500.0,31803,190818,122682.0,942,Delivered,Debit Card,7,3,Medium
103038,2026-04-06,2026-04-08,Monitor,Electronics,Global Supply,Hyderabad WH,Bangalore,Karnataka,Wholesale,18,12000,216000,15,32400.0,183600.0,8009,144162,39438.0,1183,In Transit,Net Banking,2,4,Low
103039,2026-08-21,2026-08-27,Scanner,Office Supplies,ABC Suppliers,Delhi WH,Mumbai,Maharashtra,Retail,16,12000,192000,0,0.0,192000.0,7365,117840,74160.0,1150,Delivered,Cash,6,4,Low
103040,2026-11-07,2026-11-08,Office Desk,Furniture,XYZ Traders,Chennai WH,Bangalore,Karnataka,Retail,16,15000,240000,15,36000.0,204000.0,9568,153088,50912.0,2315,Delivered,Debit Card,1,2,Low
103041,2026-03-24,2026-03-26,Switch,Networking,Prime Distributors,Mumbai WH,Mumbai,Maharashtra,Retail,8,6000,48000,5,2400.0,45600.0,3621,28968,16632.0,2263,Delivered,Credit Card,2,2,Low
103042,2026-01-07,2026-01-14,Desktop,Electronics,ABC Suppliers,Delhi WH,Kolkata,West Bengal,Retail,18,45000,810000,5,40500.0,769500.0,28046,504828,264672.0,2094,In Transit,UPI,7,1,Low
103043,2026-03-14,2026-03-19,Switch,Networking,Tech World,Mumbai WH,Chennai,Tamil Nadu,Retail,17,6000,102000,0,0.0,102000.0,3915,66555,35445.0,1937,Delivered,Net Banking,5,5,High
103044,2026-05-07,2026-05-14,Office Chair,Furniture,ABC Suppliers,Hyderabad WH,Kolkata,West Bengal,Retail,17,8500,144500,15,21675.0,122825.0,5763,97971,24854.0,612,Delivered,Net Banking,7,4,High
103045,2026-10-09,2026-10-16,Office Chair,Furniture,XYZ Traders,Hyderabad WH,Pune,Maharashtra,Retail,3,8500,25500,0,0.0,25500.0,6309,18927,6573.0,1251,Delayed,Debit Card,7,4,Low
103046,2026-10-28,2026-10-30,Desktop,Electronics,ABC Suppliers,Hyderabad WH,Hyderabad,Telangana,Retail,20,45000,900000,15,135000.0,765000.0,32406,648120,116880.0,2512,Delivered,UPI,2,4,Low
103047,2026-01-22,2026-01-27,SSD,Storage,ABC Suppliers,Bangalore WH,Chennai,Tamil Nadu,Retail,5,5500,27500,10,2750.0,24750.0,3900,19500,5250.0,1863,Delivered,Debit Card,5,1,Low
103048,2026-10-25,2026-10-27,SSD,Storage,Prime Distributors,Mumbai WH,Jaipur,Rajasthan,Wholesale,5,5500,27500,0,0.0,27500.0,3828,19140,8360.0,2827,Delivered,UPI,2,1,Low
103049,2026-07-29,2026-08-04,Router,Networking,XYZ Traders,Hyderabad WH,Ahmedabad,Gujarat,Wholesale,19,3500,66500,0,0.0,66500.0,2672,50768,15732.0,2588,Delivered,Net Banking,6,5,High
103050,2026-03-10,2026-03-17,Projector,Electronics,XYZ Traders,Bangalore WH,Chennai,Tamil Nadu,Retail,1,40000,40000,10,4000.0,36000.0,23202,23202,12798.0,1982,In Transit,Debit Card,7,1,Medium
103051,2026-11-01,2026-11-06,Webcam,Accessories,Prime Distributors,Bangalore WH,Ahmedabad,Gujarat,Wholesale,4,2500,10000,5,500.0,9500.0,1557,6228,3272.0,2244,Cancelled,Net Banking,5,1,High
103052,2026-03-30,2026-04-04,Monitor,Electronics,XYZ Traders,Hyderabad WH,Mumbai,Maharashtra,Retail,6,12000,72000,5,3600.0,68400.0,8127,48762,19638.0,411,Delivered,Credit Card,5,2,Low
103053,2026-09-25,2026-10-01,Switch,Networking,Prime Distributors,Chennai WH,Jaipur,Rajasthan,Retail,8,6000,48000,0,0.0,48000.0,4126,33008,14992.0,1888,Delivered,Credit Card,6,3,High
103054,2026-11-06,2026-11-11,Office Desk,Furniture,XYZ Traders,Hyderabad WH,Kolkata,West Bengal,Retail,8,15000,120000,15,18000.0,102000.0,8725,69800,32200.0,2576,Delivered,Debit Card,5,2,Medium
103055,2026-07-07,2026-07-13,Monitor,Electronics,Tech World,Bangalore WH,Pune,Maharashtra,Retail,15,12000,180000,5,9000.0,171000.0,6731,100965,70035.0,2041,Delivered,Net Banking,6,4,High
103056,2026-12-21,2026-12-25,Router,Networking,Global Supply,Mumbai WH,Delhi,Delhi,Wholesale,9,3500,31500,10,3150.0,28350.0,2553,22977,5373.0,2620,Delivered,Debit Card,4,2,Medium
103057,2026-09-10,2026-09-17,Scanner,Office Supplies,XYZ Traders,Chennai WH,Chennai,Tamil Nadu,Retail,15,12000,180000,5,9000.0,171000.0,7905,118575,52425.0,260,Delivered,Net Banking,7,4,Low
103058,2026-03-02,2026-03-07,Mouse,Accessories,Prime Distributors,Bangalore WH,Ahmedabad,Gujarat,Retail,1,700,700,10,70.0,630.0,447,447,183.0,2134,In Transit,Net Banking,5,1,Medium
103059,2026-01-29,2026-01-31,Printer,Office Supplies,XYZ Traders,Delhi WH,Ahmedabad,Gujarat,Retail,18,15000,270000,0,0.0,270000.0,9990,179820,90180.0,1488,In Transit,Debit Card,2,1,High
103060,2026-04-12,2026-04-14,Desktop,Electronics,Tech World,Bangalore WH,Lucknow,Uttar Pradesh,Retail,20,45000,900000,0,0.0,900000.0,27147,542940,357060.0,2146,Delivered,Cash,2,3,High
103061,2026-06-15,2026-06-19,Mouse,Accessories,Prime Distributors,Mumbai WH,Jaipur,Rajasthan,Retail,4,700,2800,5,140.0,2660.0,438,1752,908.0,1918,In Transit,Net Banking,4,3,Medium
103062,2026-02-23,2026-03-02,Office Desk,Furniture,ABC Suppliers,Hyderabad WH,Mumbai,Maharashtra,Wholesale,7,15000,105000,5,5250.0,99750.0,8758,61306,38444.0,1214,In Transit,Cash,7,3,High
103063,2026-04-19,2026-04-22,Scanner,Office Supplies,Prime Distributors,Bangalore WH,Ahmedabad,Gujarat,Wholesale,2,12000,24000,0,0.0,24000.0,8522,17044,6956.0,2259,Delivered,UPI,3,5,Low
103064,2026-04-12,2026-04-17,Mouse,Accessories,Global Supply,Mumbai WH,Hyderabad,Telangana,Wholesale,2,700,1400,0,0.0,1400.0,447,894,506.0,474,Delivered,UPI,5,2,Medium
103065,2026-05-04,2026-05-09,Mouse,Accessories,Global Supply,Hyderabad WH,Pune,Maharashtra,Retail,19,700,13300,5,665.0,12635.0,488,9272,3363.0,1145,Delivered,Net Banking,5,5,Low
103066,2026-07-01,2026-07-02,Keyboard,Accessories,Global Supply,Chennai WH,Kolkata,West Bengal,Wholesale,15,900,13500,0,0.0,13500.0,574,8610,4890.0,2497,Delivered,UPI,1,4,Medium
103067,2026-02-09,2026-02-15,Office Chair,Furniture,Tech World,Delhi WH,Kolkata,West Bengal,Wholesale,19,8500,161500,15,24225.0,137275.0,4876,92644,44631.0,244,Delayed,Debit Card,6,2,Low
103068,2026-03-28,2026-04-01,Monitor,Electronics,Global Supply,Delhi WH,Mumbai,Maharashtra,Wholesale,10,12000,120000,5,6000.0,114000.0,7098,70980,43020.0,2259,Delayed,Debit Card,4,5,Medium
103069,2026-11-29,2026-12-05,Webcam,Accessories,Global Supply,Chennai WH,Mumbai,Maharashtra,Wholesale,14,2500,35000,5,1750.0,33250.0,1405,19670,13580.0,394,Delivered,UPI,6,2,Medium
103070,2026-12-26,2026-12-28,Router,Networking,Tech World,Bangalore WH,Delhi,Delhi,Wholesale,11,3500,38500,0,0.0,38500.0,2257,24827,13673.0,2630,Delivered,Net Banking,2,2,Low
103071,2026-09-07,2026-09-11,Scanner,Office Supplies,ABC Suppliers,Chennai WH,Delhi,Delhi,Retail,8,12000,96000,0,0.0,96000.0,7471,59768,36232.0,2797,Delivered,Net Banking,4,2,Low
103072,2026-10-12,2026-10-17,Laptop,Electronics,XYZ Traders,Mumbai WH,Hyderabad,Telangana,Retail,19,55000,1045000,10,104500.0,940500.0,39898,758062,182438.0,2802,Cancelled,Debit Card,5,1,High
103073,2026-07-30,2026-08-06,Office Chair,Furniture,XYZ Traders,Hyderabad WH,Lucknow,Uttar Pradesh,Retail,3,8500,25500,5,1275.0,24225.0,5576,16728,7497.0,552,Delivered,Net Banking,7,2,Low
103074,2026-12-08,2026-12-10,Office Chair,Furniture,Prime Distributors,Mumbai WH,Hyderabad,Telangana,Retail,5,8500,42500,0,0.0,42500.0,5250,26250,16250.0,1343,Delivered,Cash,2,2,High
103075,2026-07-20,2026-07-26,Printer,Office Supplies,ABC Suppliers,Hyderabad WH,Ahmedabad,Gujarat,Retail,4,15000,60000,0,0.0,60000.0,11826,47304,12696.0,2770,In Transit,Credit Card,6,4,High
103076,2026-02-14,2026-02-20,Office Chair,Furniture,Tech World,Chennai WH,Bangalore,Karnataka,Wholesale,11,8500,93500,10,9350.0,84150.0,5354,58894,25256.0,1632,In Transit,Credit Card,6,4,Medium
103077,2026-01-20,2026-01-27,Office Desk,Furniture,XYZ Traders,Delhi WH,Ahmedabad,Gujarat,Retail,16,15000,240000,0,0.0,240000.0,10254,164064,75936.0,1132,Delayed,Cash,7,1,Medium
103078,2026-08-30,2026-09-05,Scanner,Office Supplies,XYZ Traders,Chennai WH,Jaipur,Rajasthan,Wholesale,17,12000,204000,10,20400.0,183600.0,8624,146608,36992.0,841,Delivered,Credit Card,6,1,Medium
103079,2026-08-19,2026-08-21,Office Desk,Furniture,Tech World,Delhi WH,Pune,Maharashtra,Retail,16,15000,240000,15,36000.0,204000.0,9320,149120,54880.0,2733,Delivered,Credit Card,2,3,Low
103080,2026-05-31,2026-06-05,Mouse,Accessories,Global Supply,Delhi WH,Hyderabad,Telangana,Wholesale,4,700,2800,5,140.0,2660.0,533,2132,528.0,1354,Delivered,Cash,5,5,Medium
103081,2026-03-12,2026-03-19,SSD,Storage,Tech World,Mumbai WH,Ahmedabad,Gujarat,Retail,17,5500,93500,10,9350.0,84150.0,4138,70346,13804.0,1314,In Transit,Net Banking,7,2,Low
103082,2026-11-10,2026-11-16,Hard Disk,Storage,Prime Distributors,Delhi WH,Jaipur,Rajasthan,Wholesale,18,4200,75600,15,11340.0,64260.0,3052,54936,9324.0,642,In Transit,UPI,6,3,High
103083,2026-08-07,2026-08-09,Router,Networking,Tech World,Delhi WH,Kolkata,West Bengal,Wholesale,3,3500,10500,5,525.0,9975.0,2261,6783,3192.0,1251,Delayed,Net Banking,2,5,Medium
103084,2026-08-11,2026-08-17,Office Desk,Furniture,XYZ Traders,Hyderabad WH,Bangalore,Karnataka,Wholesale,16,15000,240000,10,24000.0,216000.0,11294,180704,35296.0,312,Delivered,Debit Card,6,2,High
103085,2026-04-14,2026-04-16,Laptop,Electronics,ABC Suppliers,Bangalore WH,Mumbai,Maharashtra,Wholesale,12,55000,660000,15,99000.0,561000.0,36396,436752,124248.0,1452,In Transit,UPI,2,4,Medium
103086,2026-01-08,2026-01-12,SSD,Storage,ABC Suppliers,Bangalore WH,Lucknow,Uttar Pradesh,Wholesale,14,5500,77000,0,0.0,77000.0,3897,54558,22442.0,1329,In Transit,Cash,4,4,Medium
103087,2026-01-06,2026-01-13,SSD,Storage,ABC Suppliers,Delhi WH,Mumbai,Maharashtra,Wholesale,14,5500,77000,0,0.0,77000.0,3622,50708,26292.0,961,Delivered,UPI,7,2,Medium
103088,2026-05-02,2026-05-05,Monitor,Electronics,XYZ Traders,Bangalore WH,Ahmedabad,Gujarat,Retail,9,12000,108000,10,10800.0,97200.0,8965,80685,16515.0,1547,In Transit,Cash,3,4,Medium
103089,2026-01-02,2026-01-09,Mouse,Accessories,Prime Distributors,Delhi WH,Mumbai,Maharashtra,Wholesale,14,700,9800,10,980.0,8820.0,446,6244,2576.0,2018,Delivered,Cash,7,4,Medium
103090,2026-05-24,2026-05-31,Printer,Office Supplies,Prime Distributors,Delhi WH,Delhi,Delhi,Retail,1,15000,15000,15,2250.0,12750.0,8540,8540,4210.0,472,Delivered,UPI,7,4,Low
103091,2026-12-10,2026-12-17,Desktop,Electronics,ABC Suppliers,Chennai WH,Ahmedabad,Gujarat,Wholesale,17,45000,765000,0,0.0,765000.0,26363,448171,316829.0,2112,Delivered,Credit Card,7,3,Low
103092,2026-05-04,2026-05-06,SSD,Storage,XYZ Traders,Bangalore WH,Bangalore,Karnataka,Wholesale,19,5500,104500,15,15675.0,88825.0,3181,60439,28386.0,563,In Transit,UPI,2,4,Low
103093,2026-03-17,2026-03-20,Laptop,Electronics,ABC Suppliers,Bangalore WH,Delhi,Delhi,Wholesale,6,55000,330000,10,33000.0,297000.0,36139,216834,80166.0,1941,Delivered,Cash,3,2,Low
103094,2026-11-01,2026-11-02,Office Chair,Furniture,ABC Suppliers,Chennai WH,Kolkata,West Bengal,Retail,4,8500,34000,10,3400.0,30600.0,5509,22036,8564.0,303,Delivered,Credit Card,1,5,Medium
103095,2026-08-18,2026-08-23,Office Chair,Furniture,Tech World,Bangalore WH,Hyderabad,Telangana,Retail,20,8500,170000,15,25500.0,144500.0,5791,115820,28680.0,266,Delivered,Credit Card,5,5,Low
103096,2026-03-04,2026-03-08,Switch,Networking,ABC Suppliers,Hyderabad WH,Mumbai,Maharashtra,Wholesale,6,6000,36000,10,3600.0,32400.0,3485,20910,11490.0,1638,In Transit,Debit Card,4,3,Low
103097,2026-02-10,2026-02-13,Webcam,Accessories,ABC Suppliers,Hyderabad WH,Kolkata,West Bengal,Wholesale,10,2500,25000,10,2500.0,22500.0,1620,16200,6300.0,1946,Delivered,UPI,3,1,Low
103098,2026-04-02,2026-04-06,Router,Networking,XYZ Traders,Hyderabad WH,Chennai,Tamil Nadu,Wholesale,20,3500,70000,15,10500.0,59500.0,2181,43620,15880.0,2618,Delivered,UPI,4,4,High
