item_id,order_id,product_id,quantity,unit_price,discount_percent,gross_amount,discount_amount,net_amount,shipping_cost
ITEM001591,ORD00542,PROD043,1,1815.99,5,1815.99,90.8,1725.19,52.69
ITEM001592,ORD00542,PROD032,2,8609.15,15,17218.3,2582.74,14635.56,446.07
ITEM001593,ORD00542,PROD037,4,15300.23,10,61200.92,6120.09,55080.83,329.49
ITEM001594,ORD00542,PROD036,4,40439.03,0,161756.12,0.0,161756.12,419.13
ITEM001595,ORD00543,PROD034,1,47449.39,20,47449.39,9489.88,37959.51,436.69
ITEM001596,ORD00543,PROD036,4,40439.03,0,161756.12,0.0,161756.12,347.31
ITEM001597,ORD00543,PROD009,5,30095.64,20,150478.2,30095.64,120382.56,160.47
ITEM001598,ORD00544,PROD032,5,8609.15,0,43045.75,0.0,43045.75,84.52
ITEM001599,ORD00545,PROD008,3,43322.19,10,129966.57,12996.66,116969.91,209.46
ITEM001600,ORD00545,PROD005,1,7885.33,0,7885.33,0.0,7885.33,499.7
ITEM001601,ORD00545,PROD020,5,14632.33,5,73161.65,3658.08,69503.57,58.36
ITEM001602,ORD00545,PROD026,5,39280.28,15,196401.4,29460.21,166941.19,200.72
ITEM001603,ORD00546,PROD012,3,48498.5,15,145495.5,21824.32,123671.18,130.06
ITEM001604,ORD00546,PROD047,5,15654.38,20,78271.9,15654.38,62617.52,433.25
ITEM001605,ORD00546,PROD050,3,9324.24,5,27972.72,1398.64,26574.08,143.35
ITEM001606,ORD00547,PROD019,4,21654.06,15,86616.24,12992.44,73623.8,32.22
ITEM001607,ORD00547,PROD036,4,40439.03,20,161756.12,32351.22,129404.9,293.44
ITEM001608,ORD00547,PROD044,1,45475.09,5,45475.09,2273.75,43201.34,190.1
ITEM001609,ORD00547,PROD047,2,15654.38,10,31308.76,3130.88,28177.88,467.77
ITEM001610,ORD00548,PROD006,5,7884.13,0,39420.65,0.0,39420.65,288.78
ITEM001611,ORD00548,PROD049,2,27380.84,5,54761.68,2738.08,52023.6,220.9
ITEM001612,ORD00549,PROD038,4,4973.84,15,19895.36,2984.3,16911.06,372.17
ITEM001613,ORD00549,PROD004,2,29973.06,20,59946.12,11989.22,47956.9,232.28
ITEM001614,ORD00549,PROD040,2,22063.61,20,44127.22,8825.44,35301.78,496.59
ITEM001615,ORD00549,PROD027,5,10063.72,10,50318.6,5031.86,45286.74,245.91
ITEM001616,ORD00549,PROD043,4,1815.99,10,7263.96,726.4,6537.56,219.18
ITEM001617,ORD00550,PROD009,1,30095.64,5,30095.64,1504.78,28590.86,350.95
ITEM001618,ORD00550,PROD007,4,2998.37,0,11993.48,0.0,11993.48,421.02
ITEM001619,ORD00550,PROD050,5,9324.24,0,46621.2,0.0,46621.2,240.1
ITEM001620,ORD00550,PROD046,2,33159.86,15,66319.72,9947.96,56371.76,274.49
ITEM001621,ORD00550,PROD001,1,18789.55,20,18789.55,3757.91,15031.64,326.81
ITEM001622,ORD00551,PROD046,2,33159.86,5,66319.72,3315.99,63003.73,47.19
ITEM001623,ORD00551,PROD049,1,27380.84,20,27380.84,5476.17,21904.67,483.03
ITEM001624,ORD00551,PROD028,5,25760.3,5,128801.5,6440.08,122361.42,158.29
ITEM001625,ORD00551,PROD038,3,4973.84,20,14921.52,2984.3,11937.22,102.64
ITEM001626,ORD00552,PROD032,4,8609.15,15,34436.6,5165.49,29271.11,468.92
ITEM001627,ORD00552,PROD047,2,15654.38,20,31308.76,6261.75,25047.01,222.63
ITEM001628,ORD00552,PROD020,1,14632.33,15,14632.33,2194.85,12437.48,405.27
ITEM001629,ORD00552,PROD035,3,48285.04,10,144855.12,14485.51,130369.61,215.63
ITEM001630,ORD00553,PROD009,3,30095.64,10,90286.92,9028.69,81258.23,72.21
ITEM001631,ORD00553,PROD028,5,25760.3,20,128801.5,25760.3,103041.2,105.28
ITEM001632,ORD00553,PROD031,1,30416.49,15,30416.49,4562.47,25854.02,499.03
ITEM001633,ORD00553,PROD026,3,39280.28,15,117840.84,17676.13,100164.71,254.02
ITEM001634,ORD00554,PROD001,3,18789.55,10,56368.65,5636.86,50731.78,389.42
ITEM001635,ORD00554,PROD003,2,36626.5,0,73253.0,0.0,73253.0,117.37
ITEM001636,ORD00554,PROD013,2,41638.89,15,83277.78,12491.67,70786.11,317.38
ITEM001637,ORD00555,PROD004,2,29973.06,15,59946.12,8991.92,50954.2,341.75
ITEM001638,ORD00555,PROD014,3,10695.72,10,32087.16,3208.72,28878.44,110.76
ITEM001639,ORD00556,PROD029,1,29661.49,20,29661.49,5932.3,23729.19,457.94
ITEM001640,ORD00556,PROD015,1,9173.07,15,9173.07,1375.96,7797.11,384.14
ITEM001641,ORD00556,PROD016,3,9251.89,0,27755.67,0.0,27755.67,374.25
ITEM001642,ORD00557,PROD022,4,7060.74,20,28242.96,5648.59,22594.37,191.13
ITEM001643,ORD00557,PROD006,2,7884.13,10,15768.26,1576.83,14191.43,248.54
ITEM001644,ORD00558,PROD024,5,18381.46,5,91907.3,4595.36,87311.93,256.63
ITEM001645,ORD00558,PROD008,5,43322.19,20,216610.95,43322.19,173288.76,492.22
ITEM001646,ORD00558,PROD009,1,30095.64,10,30095.64,3009.56,27086.08,425.06
ITEM001647,ORD00558,PROD022,2,7060.74,15,14121.48,2118.22,12003.26,369.96
ITEM001648,ORD00559,PROD039,4,34243.23,15,136972.92,20545.94,116426.98,138.36
ITEM001649,ORD00559,PROD014,3,10695.72,5,32087.16,1604.36,30482.8,100.24
ITEM001650,ORD00559,PROD013,3,41638.89,15,124916.67,18737.5,106179.17,104.89
ITEM001651,ORD00559,PROD009,5,30095.64,5,150478.2,7523.91,142954.29,248.72
ITEM001652,ORD00560,PROD032,2,8609.15,5,17218.3,860.92,16357.38,188.4
ITEM001653,ORD00560,PROD044,5,45475.09,5,227375.45,11368.77,216006.68,77.94
ITEM001654,ORD00561,PROD015,4,9173.07,0,36692.28,0.0,36692.28,33.25
ITEM001655,ORD00561,PROD046,5,33159.86,10,165799.3,16579.93,149219.37,97.01
ITEM001656,ORD00562,PROD017,2,15281.69,15,30563.38,4584.51,25978.87,35.24
ITEM001657,ORD00562,PROD003,2,36626.5,5,73253.0,3662.65,69590.35,139.61
ITEM001658,ORD00563,PROD044,5,45475.09,20,227375.45,45475.09,181900.36,128.95
ITEM001659,ORD00563,PROD008,3,43322.19,10,129966.57,12996.66,116969.91,217.35
ITEM001660,ORD00564,PROD009,3,30095.64,15,90286.92,13543.04,76743.88,448.7
ITEM001661,ORD00565,PROD018,4,26285.35,5,105141.4,5257.07,99884.33,236.75
ITEM001662,ORD00566,PROD034,1,47449.39,15,47449.39,7117.41,40331.98,476.25
ITEM001663,ORD00566,PROD046,5,33159.86,15,165799.3,24869.9,140929.4,283.97
ITEM001664,ORD00566,PROD042,4,24809.33,10,99237.32,9923.73,89313.59,203.68
ITEM001665,ORD00566,PROD041,3,6189.71,10,18569.13,1856.91,16712.22,172.15
ITEM001666,ORD00566,PROD024,2,18381.46,0,36762.92,0.0,36762.92,202.8
ITEM001667,ORD00567,PROD015,4,9173.07,10,36692.28,3669.23,33023.05,44.16
ITEM001668,ORD00567,PROD030,2,2417.88,5,4835.76,241.79,4593.97,325.74
ITEM001669,ORD00567,PROD040,4,22063.61,5,88254.44,4412.72,83841.72,334.42
ITEM001670,ORD00567,PROD043,5,1815.99,15,9079.95,1361.99,7717.96,275.53
ITEM001671,ORD00567,PROD011,3,1127.17,20,3381.51,676.3,2705.21,125.96
ITEM001672,ORD00568,PROD034,2,47449.39,20,94898.78,18979.76,75919.02,47.87
ITEM001673,ORD00568,PROD036,5,40439.03,15,202195.15,30329.27,171865.88,318.4
ITEM001674,ORD00569,PROD030,3,2417.88,0,7253.64,0.0,7253.64,141.87
ITEM001675,ORD00569,PROD044,1,45475.09,20,45475.09,9095.02,36380.07,269.61
ITEM001676,ORD00569,PROD034,5,47449.39,15,237246.95,35587.04,201659.91,483.06
ITEM001677,ORD00569,PROD014,3,10695.72,0,32087.16,0.0,32087.16,350.04
ITEM001678,ORD00569,PROD006,1,7884.13,5,7884.13,394.21,7489.92,185.86
ITEM001679,ORD00570,PROD028,4,25760.3,0,103041.2,0.0,103041.2,219.54
ITEM001680,ORD00570,PROD048,4,26051.39,5,104205.56,5210.28,98995.28,495.52
ITEM001681,ORD00570,PROD042,4,24809.33,15,99237.32,14885.6,84351.72,251.38
ITEM001682,ORD00570,PROD034,3,47449.39,20,142348.17,28469.63,113878.54,301.19
ITEM001683,ORD00571,PROD028,3,25760.3,20,77280.9,15456.18,61824.72,71.84
ITEM001684,ORD00571,PROD016,1,9251.89,5,9251.89,462.59,8789.3,278.04
ITEM001685,ORD00571,PROD010,2,35432.82,10,70865.64,7086.56,63779.08,98.92
ITEM001686,ORD00571,PROD036,4,40439.03,15,161756.12,24263.42,137492.7,109.38
ITEM001687,ORD00571,PROD038,1,4973.84,10,4973.84,497.38,4476.46,195.66
ITEM001688,ORD00572,PROD016,2,9251.89,20,18503.78,3700.76,14803.02,348.03
ITEM001689,ORD00572,PROD044,4,45475.09,5,181900.36,9095.02,172805.34,310.39
ITEM001690,ORD00572,PROD029,3,29661.49,20,88984.47,17796.89,71187.58,188.3
ITEM001691,ORD00572,PROD019,5,21654.06,10,108270.3,10827.03,97443.27,33.39
ITEM001692,ORD00573,PROD037,4,15300.23,10,61200.92,6120.09,55080.83,234.68
ITEM001693,ORD00573,PROD023,3,14678.02,5,44034.06,2201.7,41832.36,65.01
ITEM001694,ORD00573,PROD021,1,30631.46,20,30631.46,6126.29,24505.17,260.58
ITEM001695,ORD00573,PROD048,1,26051.39,0,26051.39,0.0,26051.39,100.32
ITEM001696,ORD00573,PROD019,1,21654.06,0,21654.06,0.0,21654.06,341.23
ITEM001697,ORD00574,PROD014,2,10695.72,10,21391.44,2139.14,19252.3,375.84
ITEM001698,ORD00574,PROD025,4,22857.89,5,91431.56,4571.58,86859.98,368.31
ITEM001699,ORD00574,PROD043,2,1815.99,5,3631.98,181.6,3450.38,475.12
ITEM001700,ORD00574,PROD015,2,9173.07,10,18346.14,1834.61,16511.53,461.52
ITEM001701,ORD00575,PROD018,1,26285.35,15,26285.35,3942.8,22342.55,343.74
ITEM001702,ORD00575,PROD037,1,15300.23,0,15300.23,0.0,15300.23,302.72
ITEM001703,ORD00575,PROD014,1,10695.72,20,10695.72,2139.14,8556.58,34.88
ITEM001704,ORD00575,PROD039,5,34243.23,20,171216.15,34243.23,136972.92,232.47
ITEM001705,ORD00576,PROD048,4,26051.39,5,104205.56,5210.28,98995.28,488.8
ITEM001706,ORD00577,PROD027,3,10063.72,15,30191.16,4528.67,25662.49,393.57
ITEM001707,ORD00577,PROD020,5,14632.33,20,73161.65,14632.33,58529.32,325.14
ITEM001708,ORD00578,PROD043,5,1815.99,10,9079.95,908.0,8171.96,318.6
ITEM001709,ORD00578,PROD031,3,30416.49,0,91249.47,0.0,91249.47,257.64
ITEM001710,ORD00579,PROD004,5,29973.06,5,149865.3,7493.27,142372.04,262.95
ITEM001711,ORD00579,PROD040,4,22063.61,10,88254.44,8825.44,79429.0,460.19
ITEM001712,ORD00579,PROD043,3,1815.99,20,5447.97,1089.59,4358.38,80.5
ITEM001713,ORD00579,PROD002,3,47540.64,10,142621.92,14262.19,128359.73,383.08
ITEM001714,ORD00580,PROD046,4,33159.86,15,132639.44,19895.92,112743.52,481.84
ITEM001715,ORD00580,PROD018,3,26285.35,10,78856.05,7885.6,70970.44,459.66
ITEM001716,ORD00581,PROD045,5,13013.12,15,65065.6,9759.84,55305.76,391.01
ITEM001717,ORD00581,PROD015,1,9173.07,10,9173.07,917.31,8255.76,91.46
ITEM001718,ORD00582,PROD002,3,47540.64,0,142621.92,0.0,142621.92,289.97
ITEM001719,ORD00582,PROD043,4,1815.99,20,7263.96,1452.79,5811.17,405.46
ITEM001720,ORD00582,PROD022,3,7060.74,15,21182.22,3177.33,18004.89,238.0
ITEM001721,ORD00582,PROD025,5,22857.89,20,114289.45,22857.89,91431.56,463.51
ITEM001722,ORD00582,PROD028,5,25760.3,20,128801.5,25760.3,103041.2,141.1
ITEM001723,ORD00583,PROD018,1,26285.35,20,26285.35,5257.07,21028.28,415.12
ITEM001724,ORD00583,PROD016,5,9251.89,10,46259.45,4625.94,41633.5,320.92
ITEM001725,ORD00583,PROD017,5,15281.69,0,76408.45,0.0,76408.45,215.68
ITEM001726,ORD00583,PROD023,3,14678.02,0,44034.06,0.0,44034.06,100.4
ITEM001727,ORD00584,PROD033,5,3346.07,20,16730.35,3346.07,13384.28,419.49
ITEM001728,ORD00585,PROD018,2,26285.35,10,52570.7,5257.07,47313.63,467.26
ITEM001729,ORD00585,PROD026,3,39280.28,5,117840.84,5892.04,111948.8,198.41
ITEM001730,ORD00585,PROD039,5,34243.23,15,171216.15,25682.42,145533.73,309.59
ITEM001731,ORD00585,PROD041,2,6189.71,0,12379.42,0.0,12379.42,117.73
ITEM001732,ORD00586,PROD044,3,45475.09,15,136425.27,20463.79,115961.48,45.13
ITEM001733,ORD00587,PROD033,1,3346.07,0,3346.07,0.0,3346.07,274.92
ITEM001734,ORD00587,PROD029,1,29661.49,5,29661.49,1483.07,28178.42,185.16
ITEM001735,ORD00588,PROD027,4,10063.72,15,40254.88,6038.23,34216.65,30.33
ITEM001736,ORD00588,PROD040,3,22063.61,20,66190.83,13238.17,52952.66,407.12
ITEM001737,ORD00588,PROD019,2,21654.06,15,43308.12,6496.22,36811.9,219.11
ITEM001738,ORD00589,PROD018,5,26285.35,0,131426.75,0.0,131426.75,338.82
ITEM001739,ORD00589,PROD030,1,2417.88,15,2417.88,362.68,2055.2,68.1
ITEM001740,ORD00589,PROD028,2,25760.3,0,51520.6,0.0,51520.6,411.87
ITEM001741,ORD00589,PROD048,1,26051.39,5,26051.39,1302.57,24748.82,371.7
ITEM001742,ORD00590,PROD045,4,13013.12,20,52052.48,10410.5,41641.98,364.15
ITEM001743,ORD00590,PROD021,1,30631.46,20,30631.46,6126.29,24505.17,454.38
ITEM001744,ORD00590,PROD023,1,14678.02,0,14678.02,0.0,14678.02,400.28
ITEM001745,ORD00590,PROD036,3,40439.03,0,121317.09,0.0,121317.09,177.51
ITEM001746,ORD00591,PROD015,4,9173.07,15,36692.28,5503.84,31188.44,30.6
ITEM001747,ORD00591,PROD014,2,10695.72,20,21391.44,4278.29,17113.15,177.48
ITEM001748,ORD00591,PROD024,1,18381.46,0,18381.46,0.0,18381.46,108.65
ITEM001749,ORD00591,PROD009,3,30095.64,15,90286.92,13543.04,76743.88,120.72
ITEM001750,ORD00591,PROD035,5,48285.04,0,241425.2,0.0,241425.2,79.79
ITEM001751,ORD00592,PROD005,2,7885.33,10,15770.66,1577.07,14193.59,411.0
ITEM001752,ORD00593,PROD007,5,2998.37,0,14991.85,0.0,14991.85,210.84
ITEM001753,ORD00593,PROD035,1,48285.04,20,48285.04,9657.01,38628.03,168.75
ITEM001754,ORD00593,PROD006,5,7884.13,20,39420.65,7884.13,31536.52,84.49
ITEM001755,ORD00593,PROD024,4,18381.46,10,73525.84,7352.58,66173.26,47.01
ITEM001756,ORD00594,PROD022,1,7060.74,20,7060.74,1412.15,5648.59,134.63
ITEM001757,ORD00594,PROD008,5,43322.19,15,216610.95,32491.64,184119.31,280.16
ITEM001758,ORD00594,PROD037,1,15300.23,20,15300.23,3060.05,12240.18,233.56
ITEM001759,ORD00595,PROD005,1,7885.33,10,7885.33,788.53,7096.8,316.85
ITEM001760,ORD00595,PROD031,2,30416.49,20,60832.98,12166.6,48666.38,429.82
ITEM001761,ORD00595,PROD001,2,18789.55,20,37579.1,7515.82,30063.28,456.37
ITEM001762,ORD00595,PROD035,3,48285.04,0,144855.12,0.0,144855.12,260.49
ITEM001763,ORD00596,PROD039,4,34243.23,0,136972.92,0.0,136972.92,102.24
ITEM001764,ORD00597,PROD015,2,9173.07,10,18346.14,1834.61,16511.53,300.95
ITEM001765,ORD00597,PROD014,2,10695.72,5,21391.44,1069.57,20321.87,49.78
ITEM001766,ORD00597,PROD009,3,30095.64,0,90286.92,0.0,90286.92,342.89
ITEM001767,ORD00597,PROD005,2,7885.33,15,15770.66,2365.6,13405.06,440.21
ITEM001768,ORD00597,PROD049,1,27380.84,15,27380.84,4107.13,23273.71,263.13
ITEM001769,ORD00598,PROD036,4,40439.03,10,161756.12,16175.61,145580.51,284.22
ITEM001770,ORD00598,PROD023,4,14678.02,15,58712.08,8806.81,49905.27,79.92
ITEM001771,ORD00598,PROD025,2,22857.89,15,45715.78,6857.37,38858.41,400.83
ITEM001772,ORD00598,PROD010,2,35432.82,0,70865.64,0.0,70865.64,335.34
ITEM001773,ORD00598,PROD046,1,33159.86,15,33159.86,4973.98,28185.88,308.2
ITEM001774,ORD00599,PROD005,4,7885.33,0,31541.32,0.0,31541.32,108.97
ITEM001775,ORD00599,PROD028,1,25760.3,20,25760.3,5152.06,20608.24,232.86
ITEM001776,ORD00599,PROD021,1,30631.46,20,30631.46,6126.29,24505.17,68.48
ITEM001777,ORD00600,PROD043,2,1815.99,5,3631.98,181.6,3450.38,441.16
ITEM001778,ORD00601,PROD039,3,34243.23,10,102729.69,10272.97,92456.72,304.35
ITEM001779,ORD00601,PROD015,5,9173.07,15,45865.35,6879.8,38985.55,302.98
ITEM001780,ORD00601,PROD013,2,41638.89,0,83277.78,0.0,83277.78,231.72
ITEM001781,ORD00601,PROD004,2,29973.06,5,59946.12,2997.31,56948.81,84.06
ITEM001782,ORD00601,PROD012,3,48498.5,10,145495.5,14549.55,130945.95,312.02
ITEM001783,ORD00602,PROD043,1,1815.99,20,1815.99,363.2,1452.79,360.83
ITEM001784,ORD00602,PROD045,1,13013.12,20,13013.12,2602.62,10410.5,388.52
ITEM001785,ORD00602,PROD033,5,3346.07,0,16730.35,0.0,16730.35,484.44
ITEM001786,ORD00602,PROD039,3,34243.23,0,102729.69,0.0,102729.69,191.58
ITEM001787,ORD00602,PROD007,1,2998.37,0,2998.37,0.0,2998.37,96.26
ITEM001788,ORD00603,PROD014,4,10695.72,0,42782.88,0.0,42782.88,273.87
ITEM001789,ORD00604,PROD018,5,26285.35,0,131426.75,0.0,131426.75,148.99
ITEM001790,ORD00604,PROD050,4,9324.24,0,37296.96,0.0,37296.96,441.93
ITEM001791,ORD00604,PROD007,1,2998.37,20,2998.37,599.67,2398.7,264.79
ITEM001792,ORD00604,PROD045,1,13013.12,10,13013.12,1301.31,11711.81,47.93
ITEM001793,ORD00605,PROD016,3,9251.89,10,27755.67,2775.57,24980.1,296.04
ITEM001794,ORD00605,PROD018,3,26285.35,0,78856.05,0.0,78856.05,415.51
ITEM001795,ORD00605,PROD028,1,25760.3,20,25760.3,5152.06,20608.24,349.65
ITEM001796,ORD00605,PROD037,3,15300.23,20,45900.69,9180.14,36720.55,46.32
ITEM001797,ORD00605,PROD021,2,30631.46,15,61262.92,9189.44,52073.48,153.27
ITEM001798,ORD00606,PROD028,5,25760.3,20,128801.5,25760.3,103041.2,459.84
ITEM001799,ORD00606,PROD039,3,34243.23,20,102729.69,20545.94,82183.75,337.31
ITEM001800,ORD00606,PROD036,4,40439.03,10,161756.12,16175.61,145580.51,96.58
ITEM001801,ORD00606,PROD015,3,9173.07,0,27519.21,0.0,27519.21,173.37
ITEM001802,ORD00607,PROD043,4,1815.99,15,7263.96,1089.59,6174.37,456.62
ITEM001803,ORD00607,PROD002,2,47540.64,10,95081.28,9508.13,85573.15,428.55
ITEM001804,ORD00607,PROD019,5,21654.06,10,108270.3,10827.03,97443.27,243.45
ITEM001805,ORD00607,PROD040,4,22063.61,20,88254.44,17650.89,70603.55,70.22
ITEM001806,ORD00607,PROD023,5,14678.02,10,73390.1,7339.01,66051.09,121.77
ITEM001807,ORD00608,PROD026,3,39280.28,15,117840.84,17676.13,100164.71,95.32
ITEM001808,ORD00609,PROD008,4,43322.19,20,173288.76,34657.75,138631.01,180.48
ITEM001809,ORD00609,PROD031,1,30416.49,5,30416.49,1520.82,28895.67,484.06
ITEM001810,ORD00609,PROD019,4,21654.06,5,86616.24,4330.81,82285.43,316.11
ITEM001811,ORD00609,PROD044,4,45475.09,15,181900.36,27285.05,154615.31,69.86
ITEM001812,ORD00610,PROD025,5,22857.89,15,114289.45,17143.42,97146.03,234.63
ITEM001813,ORD00610,PROD009,2,30095.64,10,60191.28,6019.13,54172.15,310.48
ITEM001814,ORD00610,PROD050,2,9324.24,10,18648.48,1864.85,16783.63,409.72
ITEM001815,ORD00610,PROD047,4,15654.38,20,62617.52,12523.5,50094.02,309.41
ITEM001816,ORD00611,PROD031,4,30416.49,10,121665.96,12166.6,109499.36,207.89
ITEM001817,ORD00611,PROD042,4,24809.33,15,99237.32,14885.6,84351.72,416.11
ITEM001818,ORD00611,PROD003,3,36626.5,0,109879.5,0.0,109879.5,104.32
ITEM001819,ORD00611,PROD008,3,43322.19,15,129966.57,19494.99,110471.58,477.37
ITEM001820,ORD00612,PROD006,2,7884.13,10,15768.26,1576.83,14191.43,99.54
ITEM001821,ORD00612,PROD046,2,33159.86,5,66319.72,3315.99,63003.73,189.9
ITEM001822,ORD00613,PROD048,1,26051.39,20,26051.39,5210.28,20841.11,180.88
ITEM001823,ORD00613,PROD025,5,22857.89,20,114289.45,22857.89,91431.56,175.18
ITEM001824,ORD00613,PROD003,4,36626.5,0,146506.0,0.0,146506.0,242.73
ITEM001825,ORD00614,PROD024,1,18381.46,10,18381.46,1838.15,16543.31,393.18
ITEM001826,ORD00615,PROD041,3,6189.71,5,18569.13,928.46,17640.67,185.32
ITEM001827,ORD00616,PROD013,1,41638.89,20,41638.89,8327.78,33311.11,157.93
ITEM001828,ORD00617,PROD002,3,47540.64,5,142621.92,7131.1,135490.82,143.83
ITEM001829,ORD00617,PROD022,2,7060.74,0,14121.48,0.0,14121.48,33.12
ITEM001830,ORD00617,PROD040,1,22063.61,5,22063.61,1103.18,20960.43,463.04
ITEM001831,ORD00617,PROD015,5,9173.07,10,45865.35,4586.54,41278.82,460.72
ITEM001832,ORD00618,PROD047,3,15654.38,0,46963.14,0.0,46963.14,162.09
ITEM001833,ORD00618,PROD007,1,2998.37,20,2998.37,599.67,2398.7,465.33
ITEM001834,ORD00619,PROD033,2,3346.07,15,6692.14,1003.82,5688.32,441.7
ITEM001835,ORD00619,PROD015,4,9173.07,20,36692.28,7338.46,29353.82,388.17
ITEM001836,ORD00619,PROD017,2,15281.69,10,30563.38,3056.34,27507.04,51.21
ITEM001837,ORD00619,PROD045,2,13013.12,0,26026.24,0.0,26026.24,466.15
ITEM001838,ORD00620,PROD034,2,47449.39,15,94898.78,14234.82,80663.96,322.67
ITEM001839,ORD00620,PROD010,5,35432.82,20,177164.1,35432.82,141731.28,67.98
ITEM001840,ORD00620,PROD015,1,9173.07,0,9173.07,0.0,9173.07,481.25
ITEM001841,ORD00620,PROD006,5,7884.13,15,39420.65,5913.1,33507.55,100.78
ITEM001842,ORD00621,PROD011,4,1127.17,20,4508.68,901.74,3606.94,393.01
ITEM001843,ORD00621,PROD027,4,10063.72,5,40254.88,2012.74,38242.14,349.26
ITEM001844,ORD00621,PROD023,3,14678.02,20,44034.06,8806.81,35227.25,252.53
ITEM001845,ORD00622,PROD050,4,9324.24,5,37296.96,1864.85,35432.11,390.6
ITEM001846,ORD00622,PROD023,3,14678.02,20,44034.06,8806.81,35227.25,275.66
ITEM001847,ORD00622,PROD009,5,30095.64,5,150478.2,7523.91,142954.29,121.85
ITEM001848,ORD00623,PROD041,3,6189.71,5,18569.13,928.46,17640.67,90.28
ITEM001849,ORD00623,PROD010,3,35432.82,5,106298.46,5314.92,100983.54,183.66
ITEM001850,ORD00623,PROD021,1,30631.46,15,30631.46,4594.72,26036.74,485.9
ITEM001851,ORD00623,PROD020,5,14632.33,5,73161.65,3658.08,69503.57,290.16
ITEM001852,ORD00624,PROD003,3,36626.5,10,109879.5,10987.95,98891.55,138.29
ITEM001853,ORD00624,PROD016,5,9251.89,5,46259.45,2312.97,43946.48,270.07
ITEM001854,ORD00624,PROD017,4,15281.69,5,61126.76,3056.34,58070.42,33.34
ITEM001855,ORD00625,PROD029,4,29661.49,15,118645.96,17796.89,100849.07,460.09
ITEM001856,ORD00625,PROD026,1,39280.28,20,39280.28,7856.06,31424.22,90.4
ITEM001857,ORD00625,PROD031,5,30416.49,15,152082.45,22812.37,129270.08,170.64
ITEM001858,ORD00626,PROD029,1,29661.49,15,29661.49,4449.22,25212.27,177.3
ITEM001859,ORD00626,PROD006,1,7884.13,5,7884.13,394.21,7489.92,366.89
ITEM001860,ORD00626,PROD047,4,15654.38,20,62617.52,12523.5,50094.02,199.16
ITEM001861,ORD00626,PROD043,2,1815.99,0,3631.98,0.0,3631.98,204.57
ITEM001862,ORD00626,PROD009,2,30095.64,15,60191.28,9028.69,51162.59,90.35
ITEM001863,ORD00627,PROD031,3,30416.49,0,91249.47,0.0,91249.47,150.75
ITEM001864,ORD00628,PROD015,1,9173.07,0,9173.07,0.0,9173.07,408.48
ITEM001865,ORD00628,PROD001,1,18789.55,10,18789.55,1878.96,16910.6,463.33
ITEM001866,ORD00628,PROD041,3,6189.71,5,18569.13,928.46,17640.67,307.71
ITEM001867,ORD00629,PROD025,3,22857.89,10,68573.67,6857.37,61716.3,467.84
ITEM001868,ORD00629,PROD020,2,14632.33,0,29264.66,0.0,29264.66,309.72
ITEM001869,ORD00629,PROD023,5,14678.02,15,73390.1,11008.52,62381.59,75.44
ITEM001870,ORD00629,PROD046,1,33159.86,10,33159.86,3315.99,29843.87,136.59
ITEM001871,ORD00629,PROD030,2,2417.88,10,4835.76,483.58,4352.18,399.18
ITEM001872,ORD00630,PROD011,1,1127.17,0,1127.17,0.0,1127.17,41.82
ITEM001873,ORD00630,PROD040,1,22063.61,5,22063.61,1103.18,20960.43,402.16
ITEM001874,ORD00630,PROD028,3,25760.3,5,77280.9,3864.04,73416.86,168.41
ITEM001875,ORD00630,PROD030,5,2417.88,20,12089.4,2417.88,9671.52,263.28
ITEM001876,ORD00631,PROD045,1,13013.12,20,13013.12,2602.62,10410.5,276.04
ITEM001877,ORD00631,PROD023,1,14678.02,15,14678.02,2201.7,12476.32,270.52
ITEM001878,ORD00631,PROD036,1,40439.03,5,40439.03,2021.95,38417.08,84.33
ITEM001879,ORD00631,PROD046,5,33159.86,20,165799.3,33159.86,132639.44,102.12
ITEM001880,ORD00631,PROD027,5,10063.72,10,50318.6,5031.86,45286.74,132.15
ITEM001881,ORD00632,PROD015,3,9173.07,20,27519.21,5503.84,22015.37,437.72
ITEM001882,ORD00632,PROD033,2,3346.07,5,6692.14,334.61,6357.53,85.24
ITEM001883,ORD00632,PROD009,2,30095.64,5,60191.28,3009.56,57181.72,137.68
ITEM001884,ORD00632,PROD032,5,8609.15,10,43045.75,4304.58,38741.18,154.1
ITEM001885,ORD00633,PROD029,1,29661.49,10,29661.49,2966.15,26695.34,241.72
ITEM001886,ORD00634,PROD020,5,14632.33,5,73161.65,3658.08,69503.57,404.85
ITEM001887,ORD00635,PROD030,3,2417.88,0,7253.64,0.0,7253.64,245.75
ITEM001888,ORD00635,PROD020,2,14632.33,15,29264.66,4389.7,24874.96,210.95
ITEM001889,ORD00635,PROD031,3,30416.49,15,91249.47,13687.42,77562.05,35.89
ITEM001890,ORD00635,PROD047,4,15654.38,15,62617.52,9392.63,53224.89,482.31
ITEM001891,ORD00635,PROD032,2,8609.15,5,17218.3,860.92,16357.38,431.76
ITEM001892,ORD00636,PROD010,5,35432.82,5,177164.1,8858.2,168305.9,86.83
ITEM001893,ORD00636,PROD008,2,43322.19,20,86644.38,17328.88,69315.5,225.21
ITEM001894,ORD00636,PROD012,5,48498.5,5,242492.5,12124.62,230367.88,255.96
ITEM001895,ORD00636,PROD044,3,45475.09,15,136425.27,20463.79,115961.48,92.82
